 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime
0.113492,0.110714,0.055357,0.191233,0.399498,1,0.390873,0.433278,0.575041,0.122808,0.171198,0.224486,0.161099,0.24503,0.407204,0.198413,0.22849,0.253026,20,11,0.02,-1,1.00E-04,TRUE,'00:31','00:00'
0.100794,0.104365,0.053571,0.181888,0.421863,1,0.388889,0.398514,0.587758,0.11524,0.165067,0.213715,0.147158,0.239598,0.396399,0.169048,0.200638,0.225486,20,12,0.02,-1,1.00E-04,TRUE,'00:35','00:00'
0.111111,0.089683,0.050992,0.209629,0.383935,1,0.403108,0.458668,0.547577,0.125705,0.156727,0.205262,0.163668,0.228106,0.391205,0.188558,0.213291,0.238423,20,13,0.02,-1,1.00E-04,TRUE,'00:38','00:00'
0.099242,0.104167,0.052462,0.16415,0.424603,1,0.366793,0.407797,0.579116,0.085765,0.14013,0.187888,0.122952,0.224177,0.377191,0.150568,0.186851,0.210293,20,14,0.02,-1,1.00E-04,TRUE,'00:39','00:00'
0.096124,0.100388,0.052229,0.148456,0.360853,1,0.422481,0.394264,0.505309,0.076944,0.122188,0.170704,0.111824,0.193821,0.357445,0.13624,0.165421,0.191026,20,15,0.02,-1,1.00E-04,TRUE,'00:44','00:00'
0.108527,0.107752,0.053488,0.168786,0.426357,1,0.409884,0.405581,0.577079,0.122662,0.172688,0.220748,0.155792,0.25602,0.409179,0.202649,0.245606,0.267013,20,16,0.02,-1,1.00E-04,TRUE,'00:44','00:00'
0.096825,0.10873,0.051091,0.149292,0.437766,1,0.44213,0.420661,0.598211,0.118021,0.178595,0.224855,0.146964,0.258239,0.40544,0.203373,0.242509,0.266752,20,17,0.02,-1,1.00E-04,TRUE,'00:55','00:00'
0.130081,0.106911,0.053455,0.293564,0.465312,1,0.431572,0.489547,0.611314,0.194152,0.231834,0.280589,0.238718,0.309216,0.456623,0.272087,0.297729,0.317786,20,18,0.02,-1,1.00E-04,TRUE,'00:53','00:00'
0.10303,0.099621,0.05,0.198593,0.422394,1,0.426452,0.429567,0.587089,0.120647,0.16416,0.212604,0.157169,0.243201,0.396644,0.18226,0.218992,0.242475,20,19,0.02,-1,1.00E-04,TRUE,'00:55','00:00'
0.10303,0.107197,0.052462,0.223714,0.440845,1,0.447285,0.435685,0.603825,0.135741,0.184004,0.233622,0.173973,0.261042,0.411773,0.197917,0.23108,0.254447,20,20,0.02,-1,1.00E-04,TRUE,'00:55','00:00'
0.116667,0.096032,0.046825,0.248326,0.416692,1,0.421627,0.483433,0.594652,0.146857,0.185007,0.22907,0.189236,0.254908,0.405147,0.206283,0.226129,0.252733,20,21,0.02,-1,1.00E-04,TRUE,'01:04','00:00'
0.10303,0.090909,0.048106,0.200451,0.418687,1,0.440341,0.457811,0.562371,0.122774,0.164969,0.210134,0.159411,0.240438,0.391779,0.188131,0.220615,0.243707,20,22,0.02,-1,1.00E-04,TRUE,'01:04','00:00'
0.123577,0.11748,0.057419,0.214848,0.44853,1,0.390583,0.455184,0.58685,0.129853,0.180889,0.234675,0.173057,0.266236,0.417221,0.20752,0.243194,0.265346,20,23,0.02,-1,1.00E-04,TRUE,'00:59','00:00'
0.127642,0.101626,0.047154,0.330005,0.526715,1,0.460705,0.506848,0.633158,0.213078,0.247851,0.288635,0.258279,0.332958,0.460678,0.274458,0.305535,0.325441,20,24,0.02,-1,1.00E-04,TRUE,'01:12','00:00'
0.131746,0.112698,0.053472,0.256922,0.452116,1,0.436508,0.503063,0.585354,0.173916,0.220611,0.265514,0.21442,0.291809,0.436334,0.240939,0.266778,0.289222,20,25,0.02,-1,1.00E-04,TRUE,'01:12','00:00'
0.10303,0.092045,0.049811,0.188868,0.356566,1,0.416982,0.452475,0.566201,0.117919,0.156995,0.207229,0.153714,0.222499,0.39051,0.182449,0.210961,0.235763,20,26,0.02,-1,1.00E-04,TRUE,'01:21','00:00'
0.117054,0.105814,0.05,0.262886,0.515762,1,0.413437,0.441407,0.607525,0.150285,0.197187,0.239503,0.20038,0.295285,0.426539,0.243217,0.280483,0.296814,20,27,0.02,-1,1.00E-04,TRUE,'01:25','00:00'
0.117054,0.104651,0.048062,0.215762,0.449742,1,0.456718,0.469096,0.577981,0.152429,0.200515,0.240185,0.19397,0.279697,0.41936,0.250775,0.277526,0.298791,20,28,0.02,-1,1.00E-04,TRUE,'01:27','00:00'
0.131667,0.108333,0.056979,0.269911,0.434444,1,0.435417,0.47672,0.571942,0.175851,0.217872,0.264091,0.222415,0.289204,0.444896,0.260556,0.281339,0.303929,20,29,0.02,-1,1.00E-04,TRUE,'01:28','00:00'
0.118333,0.115417,0.054062,0.231865,0.449841,1,0.351389,0.427001,0.609572,0.110453,0.16189,0.209813,0.159277,0.248686,0.397467,0.175764,0.205486,0.228063,20,30,0.02,-1,1.00E-04,TRUE,'01:28','00:00'
0.130081,0.102033,0.05315,0.266241,0.428726,1,0.42107,0.495451,0.592491,0.178906,0.216344,0.265654,0.218847,0.283405,0.439609,0.240515,0.260606,0.285873,20,31,0.02,-1,1.00E-04,TRUE,'01:33','00:00'
0.107143,0.096032,0.052183,0.204743,0.366005,1,0.440146,0.455932,0.577442,0.149709,0.186649,0.237627,0.179872,0.246916,0.417762,0.206614,0.236423,0.265525,20,32,0.02,-1,1.00E-04,TRUE,'01:33','00:00'
0.123016,0.103175,0.054266,0.271589,0.437037,1,0.426257,0.475478,0.601909,0.171367,0.210347,0.260909,0.216568,0.284368,0.440902,0.248148,0.277288,0.298835,20,33,0.02,-1,1.00E-04,TRUE,'01:36','00:00'
0.107576,0.107197,0.052841,0.17616,0.443939,1,0.391414,0.431183,0.578924,0.110586,0.166425,0.211315,0.148133,0.249013,0.39781,0.180871,0.217199,0.238592,20,34,0.02,-1,1.00E-04,TRUE,'01:35','00:00'
0.086508,0.098413,0.051091,0.137404,0.399146,1,0.451389,0.384787,0.558756,0.101346,0.150118,0.200016,0.123979,0.223452,0.383055,0.15205,0.194783,0.218212,20,35,0.02,-1,1.00E-04,TRUE,'01:39','00:00'
0.10813,0.106098,0.047663,0.211419,0.487337,1,0.443767,0.463229,0.575179,0.139585,0.195348,0.232084,0.175085,0.277418,0.407557,0.208401,0.243649,0.264975,20,36,0.02,-1,1.00E-04,TRUE,'01:49','00:00'
0.111594,0.101449,0.051359,0.236922,0.417236,1,0.45471,0.471187,0.591942,0.154683,0.195728,0.241377,0.190324,0.263143,0.418376,0.207246,0.234532,0.261544,20,37,0.02,-1,1.00E-04,TRUE,'01:52','00:00'
0.133333,0.122963,0.051852,0.295281,0.527598,1,0.422531,0.477072,0.632605,0.186711,0.239837,0.278114,0.234787,0.326898,0.451619,0.263519,0.296521,0.313917,20,38,0.02,-1,1.00E-04,TRUE,'01:49','00:00'
0.120325,0.111789,0.057215,0.224983,0.416913,1,0.361111,0.443986,0.562377,0.112857,0.15805,0.210308,0.160991,0.237434,0.39514,0.188347,0.211497,0.235879,20,39,0.02,-1,1.00E-04,TRUE,'01:53','00:00'
0.122523,0.131532,0.057207,0.197544,0.498241,1,0.397523,0.393737,0.611472,0.110752,0.176962,0.224734,0.157491,0.277699,0.417351,0.209384,0.255318,0.275391,20,40,0.02,-1,1.00E-04,TRUE,'01:53','00:00'
0.119841,0.116667,0.055754,0.21786,0.462103,1,0.402116,0.425918,0.581443,0.15676,0.210927,0.255711,0.194727,0.290388,0.434461,0.240741,0.275776,0.294798,20,41,0.02,-1,1.00E-04,TRUE,'01:55','00:00'
0.112319,0.1,0.049185,0.231177,0.441219,1,0.435688,0.465505,0.584419,0.14142,0.184393,0.228873,0.182861,0.263608,0.408862,0.214372,0.246519,0.268486,20,42,0.02,-1,1.00E-04,TRUE,'01:56','00:00'
0.123077,0.112821,0.053419,0.239649,0.478287,1,0.415954,0.434053,0.589428,0.129957,0.180978,0.222928,0.174789,0.265421,0.404656,0.187892,0.223801,0.243988,20,43,0.02,-1,1.00E-04,TRUE,'02:05','00:00'
0.125203,0.102439,0.052947,0.223024,0.429294,1,0.376016,0.451224,0.574934,0.129433,0.171113,0.218846,0.177737,0.254025,0.407847,0.22107,0.245148,0.267746,20,44,0.02,-1,1.00E-04,TRUE,'02:05','00:00'
0.108333,0.106061,0.058333,0.182621,0.352083,1,0.342487,0.415239,0.516793,0.079943,0.124383,0.176215,0.126067,0.198915,0.37038,0.156503,0.182254,0.205131,20,45,0.02,-1,1.00E-04,TRUE,'02:08','00:00'
0.123684,0.110088,0.05011,0.234628,0.498757,1,0.391447,0.422519,0.586492,0.142834,0.191395,0.231528,0.183071,0.282721,0.414934,0.20614,0.24269,0.260836,20,46,0.02,-1,1.00E-04,TRUE,'02:28','00:00'
0.118182,0.101515,0.051136,0.241088,0.419865,1,0.42803,0.471317,0.587294,0.148478,0.188861,0.235734,0.189027,0.259734,0.4132,0.216667,0.245443,0.269765,20,47,0.02,-1,1.00E-04,TRUE,'02:06','00:00'
0.093617,0.103901,0.051241,0.182157,0.47306,1,0.445626,0.42009,0.607202,0.118049,0.175357,0.219543,0.149331,0.259914,0.402506,0.171454,0.217224,0.238222,20,48,0.02,-1,1.00E-04,TRUE,'02:15','00:00'
0.121368,0.108547,0.055021,0.20233,0.459117,1,0.367165,0.399221,0.57475,0.146472,0.192292,0.239882,0.179888,0.276044,0.423083,0.21916,0.257638,0.275744,20,49,0.02,-1,1.00E-04,TRUE,'02:18','00:00'
0.108527,0.104264,0.049806,0.215612,0.466731,1,0.406008,0.412145,0.588028,0.119649,0.167742,0.209463,0.16048,0.254249,0.394642,0.18062,0.215659,0.235997,20,50,0.02,-1,1.00E-04,TRUE,'02:15','00:00'
0.118803,0.128205,0.056624,0.185153,0.484266,1,0.364316,0.379252,0.608832,0.090395,0.15421,0.200321,0.136078,0.252116,0.393308,0.166809,0.210246,0.229892,20,51,0.02,-1,1.00E-04,TRUE,'02:29','00:00'
0.113492,0.107143,0.049802,0.255606,0.443689,1,0.428902,0.453393,0.608439,0.131143,0.177357,0.222346,0.177946,0.256576,0.403128,0.19041,0.221337,0.244493,20,52,0.02,-1,1.00E-04,TRUE,'02:26','00:00'
0.107937,0.09127,0.050099,0.224121,0.394378,1,0.435847,0.480584,0.592331,0.155086,0.190557,0.242559,0.186888,0.25639,0.420321,0.209325,0.240686,0.267092,20,53,0.02,-1,1.00E-04,TRUE,'02:22','00:00'
0.100758,0.111364,0.052557,0.208848,0.463656,1,0.458649,0.44172,0.588068,0.132611,0.19133,0.234304,0.165595,0.266544,0.408657,0.178598,0.215996,0.238665,20,54,0.02,-1,1.00E-04,TRUE,'02:37','00:00'
0.126829,0.103252,0.051321,0.251665,0.447842,1,0.403455,0.466435,0.566749,0.151084,0.188663,0.233209,0.198455,0.272542,0.416917,0.23645,0.263647,0.284086,20,55,0.02,-1,1.00E-04,TRUE,'02:22','00:00'
0.115942,0.106522,0.053351,0.194747,0.430246,1,0.368961,0.428356,0.593214,0.119448,0.167279,0.216383,0.160409,0.249039,0.402478,0.196981,0.228517,0.251037,20,56,0.02,-1,1.00E-04,TRUE,'02:18','00:00'
0.107692,0.120085,0.055556,0.195726,0.471439,1,0.445869,0.456981,0.568034,0.124741,0.189549,0.234171,0.16417,0.274466,0.414887,0.211895,0.253008,0.272578,20,57,0.02,-1,1.00E-04,TRUE,'02:22','00:00'
0.11626,0.09878,0.050711,0.239273,0.439373,1,0.424797,0.421603,0.589807,0.133864,0.172168,0.217738,0.1731,0.249285,0.399616,0.176626,0.211064,0.233446,20,58,0.02,-1,1.00E-04,TRUE,'02:31','00:00'
0.125397,0.109127,0.052877,0.277381,0.485469,1,0.417328,0.454881,0.588187,0.166315,0.210174,0.253489,0.21004,0.291403,0.430954,0.223545,0.256192,0.275818,20,59,0.02,-1,1.00E-04,TRUE,'02:26','00:00'
0.107752,0.094574,0.050484,0.220521,0.394929,1,0.418928,0.466647,0.55883,0.121096,0.162201,0.208263,0.163449,0.233972,0.392865,0.187468,0.211251,0.237309,20,60,0.02,-1,1.00E-04,TRUE,'02:38','00:00'
0.103788,0.114394,0.053883,0.190162,0.458333,1,0.425505,0.415216,0.617447,0.108196,0.164881,0.215556,0.145787,0.249405,0.397216,0.171402,0.210758,0.233857,20,61,0.02,-1,1.00E-04,TRUE,'02:30','00:00'
0.108333,0.102273,0.049905,0.164833,0.430916,1,0.389836,0.411383,0.581672,0.108475,0.158589,0.202656,0.141624,0.237688,0.386647,0.173737,0.204392,0.229036,20,62,0.02,-1,1.00E-04,TRUE,'02:45','00:00'
0.117424,0.11553,0.049148,0.27813,0.574477,1,0.467172,0.477893,0.641565,0.172258,0.235043,0.270213,0.217356,0.328646,0.442213,0.243434,0.281972,0.2987,20,63,0.02,-1,1.00E-04,TRUE,'02:41','00:00'
0.126829,0.114634,0.056199,0.260663,0.444909,1,0.405149,0.455156,0.606918,0.145985,0.193029,0.243971,0.197312,0.276098,0.429359,0.233062,0.262911,0.28514,20,64,0.02,-1,1.00E-04,TRUE,'02:41','00:00'
0.109756,0.11748,0.054268,0.20178,0.491606,1,0.417683,0.420308,0.654428,0.099652,0.159782,0.211778,0.142629,0.252493,0.396022,0.16145,0.202521,0.227072,20,65,0.02,-1,1.00E-04,TRUE,'02:51','00:00'
0.106504,0.099593,0.052541,0.206958,0.398575,1,0.415312,0.448489,0.575543,0.133367,0.173388,0.224326,0.16983,0.246584,0.407154,0.202033,0.230583,0.255346,20,66,0.02,-1,1.00E-04,TRUE,'02:42','00:00'
0.11746,0.117063,0.056647,0.233094,0.466336,1,0.395172,0.4071,0.630807,0.12181,0.168554,0.223243,0.169964,0.262288,0.411819,0.198413,0.239901,0.258952,20,67,0.02,-1,1.00E-04,TRUE,'02:46','00:00'
0.110569,0.102439,0.051931,0.215742,0.401848,1,0.446138,0.442158,0.567851,0.128953,0.170682,0.219949,0.169991,0.243277,0.402839,0.199187,0.226,0.250921,20,68,0.02,-1,1.00E-04,TRUE,'02:56','00:00'
0.097619,0.104365,0.050794,0.184401,0.429724,1,0.476521,0.451928,0.578188,0.133716,0.189067,0.232522,0.16195,0.258758,0.407622,0.186442,0.22157,0.246883,20,69,0.02,-1,1.00E-04,TRUE,'02:57','00:00'
0.12093,0.107752,0.051744,0.241971,0.44593,1,0.435724,0.475648,0.616345,0.144049,0.187686,0.235755,0.187943,0.268276,0.417068,0.215181,0.244994,0.268335,20,70,0.02,-1,1.00E-04,TRUE,'03:01','00:00'
0.12037,0.137037,0.058681,0.178858,0.498457,1,0.410108,0.398369,0.623712,0.114841,0.18371,0.232904,0.156047,0.283526,0.421569,0.207022,0.253101,0.271361,20,71,0.02,-1,1.00E-04,TRUE,'03:02','00:00'
0.10813,0.094715,0.048679,0.225794,0.45122,1,0.378049,0.413525,0.56155,0.131914,0.16998,0.211082,0.171457,0.253108,0.395443,0.189566,0.219778,0.239052,20,72,0.02,-1,1.00E-04,TRUE,'03:09','00:00'
0.104348,0.106522,0.050091,0.227114,0.503564,1,0.500302,0.4649,0.630337,0.166174,0.21895,0.263628,0.196839,0.300146,0.43483,0.228321,0.269391,0.291405,20,73,0.02,-1,1.00E-04,TRUE,'03:05','00:00'
0.124242,0.106818,0.048958,0.301019,0.501858,1,0.465278,0.485818,0.617296,0.212839,0.252506,0.292422,0.25402,0.332779,0.462769,0.287942,0.318807,0.335793,20,74,0.02,-1,1.00E-04,TRUE,'03:01','00:00'
0.123704,0.112963,0.054074,0.274028,0.458833,1,0.433642,0.469856,0.573154,0.158074,0.20178,0.246479,0.203352,0.279973,0.422079,0.21358,0.245598,0.263596,20,75,0.02,-1,1.00E-04,TRUE,'03:01','00:00'
0.141026,0.134615,0.055769,0.281898,0.535282,1,0.350071,0.429742,0.628856,0.137234,0.195011,0.238143,0.196327,0.297213,0.422164,0.219017,0.252771,0.267537,20,76,0.02,-1,1.00E-04,TRUE,'03:14','00:00'
0.117054,0.120543,0.056105,0.20372,0.455852,1,0.427326,0.42951,0.587816,0.134896,0.191806,0.240163,0.177279,0.277265,0.42237,0.232946,0.266002,0.285342,20,77,0.02,-1,1.00E-04,TRUE,'03:09','00:00'
0.10155,0.099225,0.05407,0.155883,0.344085,1,0.398579,0.44003,0.562835,0.102782,0.149409,0.203021,0.13563,0.212644,0.388421,0.177455,0.207051,0.23557,20,78,0.02,-1,1.00E-04,TRUE,'03:24','00:00'
0.09845,0.096124,0.046802,0.193454,0.470801,1,0.42668,0.408134,0.604292,0.113002,0.160597,0.202667,0.145523,0.245519,0.385862,0.155749,0.195041,0.218345,20,79,0.02,-1,1.00E-04,TRUE,'03:28','00:00'
0.121481,0.09963,0.049167,0.278183,0.471164,1,0.419444,0.489374,0.638026,0.163194,0.20454,0.24829,0.206758,0.28138,0.425395,0.221358,0.24913,0.274328,20,80,0.02,-1,1.00E-04,TRUE,'03:23','00:00'
0.13254,0.124603,0.056845,0.240221,0.45119,1,0.358796,0.458184,0.576828,0.12058,0.176219,0.222303,0.180281,0.268557,0.413977,0.234392,0.258582,0.279983,20,81,0.02,-1,1.00E-04,TRUE,'03:18','00:00'
0.104065,0.100813,0.052947,0.184011,0.411856,1,0.42107,0.426611,0.554055,0.128166,0.172627,0.220267,0.158173,0.246961,0.404035,0.188008,0.222022,0.245503,20,82,0.02,-1,1.00E-04,TRUE,'03:20','00:00'
0.111712,0.107207,0.052703,0.184284,0.387688,1,0.431306,0.453208,0.570888,0.129605,0.178287,0.227223,0.160936,0.242854,0.404526,0.187913,0.217435,0.243805,20,83,0.02,-1,1.00E-04,TRUE,'03:38','00:00'
0.114167,0.10125,0.050625,0.195532,0.408842,1,0.388542,0.434255,0.566991,0.12813,0.168502,0.214518,0.160754,0.240637,0.393925,0.180417,0.20815,0.232041,20,84,0.02,-1,1.00E-04,TRUE,'03:35','00:00'
0.098485,0.098106,0.047254,0.194805,0.473485,1,0.457386,0.402436,0.58656,0.125508,0.1702,0.211405,0.153321,0.255453,0.393697,0.162753,0.211128,0.22935,20,85,0.02,-1,1.00E-04,TRUE,'03:46','00:00'
0.133333,0.11125,0.052812,0.281012,0.496508,1,0.353125,0.4578,0.600933,0.146637,0.188484,0.23387,0.202582,0.285586,0.421687,0.228542,0.261586,0.276906,20,86,0.02,-1,1.00E-04,TRUE,'03:40','00:00'
0.130631,0.118018,0.054054,0.267968,0.454204,1,0.469219,0.480999,0.560811,0.206384,0.252433,0.295728,0.243289,0.320723,0.462742,0.277477,0.310738,0.326513,20,87,0.02,-1,1.00E-04,TRUE,'03:59','00:00'
0.109848,0.107197,0.051515,0.238318,0.439114,1,0.419192,0.440634,0.582781,0.133499,0.181241,0.225804,0.177734,0.258501,0.405258,0.203598,0.228445,0.251083,20,88,0.02,-1,1.00E-04,TRUE,'03:44','00:00'
0.115504,0.125194,0.057267,0.200478,0.452205,1,0.382752,0.409938,0.598799,0.115957,0.173339,0.223119,0.160761,0.261486,0.409106,0.204974,0.239886,0.261069,20,89,0.02,-1,1.00E-04,TRUE,'03:33','00:00'
0.108547,0.108974,0.053632,0.19206,0.42265,1,0.470442,0.433019,0.57423,0.13924,0.189067,0.236821,0.169189,0.262372,0.417111,0.195869,0.237486,0.259884,20,90,0.02,-1,1.00E-04,TRUE,'03:49','00:00'
0.112593,0.096296,0.050648,0.231893,0.390864,1,0.454938,0.4903,0.575244,0.140298,0.176894,0.223853,0.182453,0.244382,0.404685,0.212778,0.234671,0.261469,20,91,0.02,-1,1.00E-04,TRUE,'03:49','00:00'
0.097727,0.104545,0.05142,0.159062,0.440807,1,0.43024,0.426632,0.607924,0.09834,0.153668,0.201607,0.13105,0.240232,0.391055,0.164962,0.209733,0.233754,20,92,0.02,-1,1.00E-04,TRUE,'03:40','00:00'
0.123932,0.111966,0.059188,0.229485,0.392314,1,0.388533,0.434816,0.559983,0.144428,0.186437,0.241989,0.188431,0.259667,0.427673,0.227279,0.255966,0.277511,20,93,0.02,-1,1.00E-04,TRUE,'03:51','00:00'
0.110317,0.117063,0.05625,0.194801,0.419937,1,0.402447,0.433091,0.576987,0.117277,0.172018,0.222354,0.158165,0.250579,0.405834,0.193783,0.22528,0.246705,20,94,0.02,-1,1.00E-04,TRUE,'03:51','00:00'
0.115152,0.098106,0.051231,0.242469,0.417424,1,0.424874,0.440754,0.584063,0.149666,0.183924,0.231767,0.191153,0.261386,0.41674,0.220328,0.2508,0.273692,20,95,0.02,-1,1.00E-04,TRUE,'03:57','00:00'
0.108943,0.104065,0.052541,0.179991,0.388153,1,0.421409,0.449046,0.568906,0.121762,0.170122,0.218148,0.155633,0.239072,0.399989,0.190989,0.219599,0.246405,20,96,0.02,-1,1.00E-04,TRUE,'04:09','00:00'
0.11746,0.109127,0.052877,0.236325,0.437727,1,0.348545,0.400416,0.566436,0.134045,0.17555,0.220431,0.17629,0.256453,0.403441,0.202976,0.230669,0.252657,20,97,0.02,-1,1.00E-04,TRUE,'04:01','00:00'
0.134884,0.110078,0.053682,0.25817,0.409109,1,0.389858,0.485584,0.576263,0.154055,0.194697,0.24172,0.20604,0.269152,0.424561,0.248256,0.266131,0.289086,20,98,0.02,-1,1.00E-04,TRUE,'04:09','00:00'
0.1075,0.114167,0.056458,0.181488,0.436419,1,0.413194,0.407052,0.592144,0.09445,0.148159,0.203334,0.135649,0.236845,0.392459,0.169653,0.209425,0.232433,20,99,0.02,-1,1.00E-04,TRUE,'04:24','00:00'
0.093182,0.084848,0.048769,0.177453,0.376281,1,0.445707,0.435163,0.532776,0.120987,0.154346,0.202733,0.147986,0.221168,0.383895,0.173864,0.205222,0.231781,20,100,0.02,-1,1.00E-04,TRUE,'04:07','00:00'
0.125397,0.095635,0.050198,0.25018,0.401455,1,0.416005,0.467726,0.587335,0.17001,0.199917,0.248556,0.208434,0.26786,0.42745,0.240542,0.264199,0.29043,20,101,0.02,-1,1.00E-04,TRUE,'04:16','00:00'
0.104065,0.110976,0.055691,0.203568,0.464073,1,0.436992,0.408739,0.588248,0.119456,0.170336,0.218678,0.155779,0.258675,0.408588,0.179675,0.225213,0.24769,20,102,0.02,-1,1.00E-04,TRUE,'04:21','00:00'
0.131746,0.118254,0.055258,0.230345,0.44332,1,0.392857,0.464231,0.593841,0.147469,0.19802,0.247026,0.19606,0.282363,0.432212,0.252447,0.279367,0.300151,20,103,0.02,-1,1.00E-04,TRUE,'04:18','00:00'
0.106818,0.110227,0.052936,0.213306,0.448115,1,0.41351,0.42233,0.584969,0.124541,0.177159,0.220675,0.16406,0.256317,0.402119,0.185795,0.216555,0.238719,20,104,0.02,-1,1.00E-04,TRUE,'04:27','00:00'
0.107018,0.119298,0.055263,0.174681,0.528821,1,0.392909,0.364688,0.614136,0.126733,0.188198,0.233825,0.157764,0.284664,0.416915,0.195249,0.243555,0.260915,20,105,0.02,-1,1.00E-04,TRUE,'04:32','00:00'
0.112698,0.115476,0.057044,0.179308,0.471157,1,0.395833,0.426981,0.60322,0.121176,0.175571,0.230532,0.159756,0.26714,0.414385,0.210582,0.247665,0.269673,20,106,0.02,-1,1.00E-04,TRUE,'04:27','00:00'
0.121368,0.115812,0.056624,0.226242,0.446074,1,0.422365,0.44207,0.572716,0.143665,0.194084,0.241618,0.187003,0.27447,0.42452,0.230199,0.261983,0.28279,20,107,0.02,-1,1.00E-04,TRUE,'04:35','00:00'
0.11626,0.096341,0.051524,0.23131,0.37943,1,0.417005,0.470617,0.562181,0.155338,0.193544,0.242978,0.192037,0.252753,0.416294,0.226016,0.246098,0.274583,20,108,0.02,-1,1.00E-04,TRUE,'04:43','00:00'
0.14955,0.12973,0.060473,0.286599,0.486991,1,0.384009,0.452099,0.604571,0.176808,0.224326,0.274333,0.23108,0.312897,0.456087,0.2747,0.306249,0.32381,20,109,0.02,-1,1.00E-04,TRUE,'04:32','00:00'
0.112319,0.10471,0.049457,0.218259,0.482325,1,0.455012,0.466798,0.60324,0.165219,0.215718,0.256933,0.196444,0.293256,0.429544,0.229167,0.264517,0.286489,20,110,0.02,-1,1.00E-04,TRUE,'04:39','00:00'
0.121905,0.12,0.059524,0.147248,0.343793,1,0.439683,0.43989,0.547283,0.115712,0.165458,0.223437,0.150106,0.231701,0.407391,0.211111,0.238592,0.268326,20,111,0.02,-1,1.00E-04,TRUE,'04:46','00:00'
0.11746,0.110317,0.056548,0.24827,0.421717,1,0.405423,0.461239,0.551558,0.139325,0.183765,0.232431,0.183491,0.255033,0.409316,0.198611,0.223646,0.245772,20,112,0.02,-1,1.00E-04,TRUE,'04:37','00:00'
0.103788,0.098485,0.049621,0.219363,0.450568,1,0.448232,0.440059,0.609936,0.130874,0.177896,0.223608,0.166434,0.253205,0.401881,0.179293,0.213312,0.2382,20,113,0.02,-1,1.00E-04,TRUE,'05:06','00:00'
0.117054,0.121705,0.052422,0.240825,0.510443,1,0.381137,0.415555,0.61888,0.131611,0.190376,0.232782,0.176139,0.282503,0.412859,0.193798,0.235817,0.253397,20,114,0.02,-1,1.00E-04,TRUE,'04:52','00:00'
0.09845,0.089535,0.05407,0.209732,0.346984,1,0.455103,0.455588,0.573512,0.143292,0.173875,0.23154,0.173721,0.232332,0.40993,0.196059,0.221416,0.250654,20,115,0.02,-1,1.00E-04,TRUE,'04:55','00:00'
0.119048,0.096825,0.047024,0.251143,0.440627,1,0.431878,0.487194,0.588359,0.146738,0.186152,0.227367,0.190326,0.25986,0.404439,0.206812,0.228838,0.254349,20,116,0.02,-1,1.00E-04,TRUE,'05:19','00:00'
0.097037,0.097037,0.051111,0.180503,0.3765,1,0.426543,0.449118,0.546899,0.092612,0.140137,0.186906,0.132082,0.210907,0.371267,0.154877,0.183325,0.207888,20,117,0.02,-1,1.00E-04,TRUE,'04:57','00:00'
0.102174,0.099275,0.05163,0.176794,0.390399,1,0.414855,0.441921,0.552729,0.112724,0.159835,0.206479,0.148554,0.232438,0.391224,0.1875,0.217918,0.242403,20,118,0.02,-1,1.00E-04,TRUE,'05:06','00:00'
0.1175,0.107917,0.053437,0.207538,0.432506,1,0.426042,0.417593,0.582332,0.166334,0.209612,0.258569,0.194995,0.284328,0.437247,0.232639,0.271781,0.292211,20,119,0.02,-1,1.00E-04,TRUE,'04:54','00:00'
0.123333,0.110417,0.050417,0.263819,0.498472,1,0.427778,0.446228,0.635555,0.145833,0.191593,0.23656,0.194533,0.282734,0.419987,0.220486,0.255132,0.275954,20,120,0.02,-1,1.00E-04,TRUE,'05:28','00:00'
0.115385,0.108547,0.047863,0.242996,0.528205,1,0.453348,0.471196,0.615323,0.144611,0.201569,0.236203,0.184522,0.290896,0.413845,0.198006,0.23884,0.259359,20,121,0.02,-1,1.00E-04,TRUE,'05:39','00:00'
0.129825,0.126754,0.05932,0.215926,0.441021,1,0.377924,0.410276,0.567019,0.142146,0.194758,0.243487,0.182934,0.279164,0.42876,0.222953,0.259515,0.278387,20,122,0.02,-1,1.00E-04,TRUE,'05:01','00:00'
0.128455,0.120325,0.060366,0.238166,0.429268,1,0.424797,0.474089,0.589061,0.155732,0.203468,0.259741,0.199632,0.279912,0.43743,0.238821,0.268856,0.291339,20,123,0.02,-1,1.00E-04,TRUE,'04:36','00:00'
0.126984,0.110317,0.047817,0.308943,0.584861,1,0.463955,0.504031,0.677226,0.207543,0.259408,0.297396,0.250604,0.350094,0.464649,0.276653,0.313993,0.332429,20,124,0.02,-1,1.00E-04,TRUE,'05:29','00:00'
