 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime
0.100855,0.089744,0.050962,0.175122,0.364103,1,0.422009,0.430793,0.523896,0.117736,0.156098,0.203899,0.147529,0.218692,0.385585,0.17265,0.200212,0.226813,17,16,0.02,-1,1.00E-04,TRUE,'00:28','00:00'
0.118333,0.113333,0.053125,0.211405,0.463214,1,0.394792,0.437909,0.604387,0.12464,0.17906,0.225919,0.17084,0.269549,0.414513,0.218194,0.256381,0.275581,17,17,0.02,-1,1.00E-04,TRUE,'00:31','00:00'
0.115556,0.098148,0.049444,0.250123,0.421296,1,0.426543,0.469272,0.542736,0.152663,0.192071,0.233212,0.193408,0.261225,0.408196,0.21179,0.235725,0.257376,17,18,0.02,-1,1.00E-04,TRUE,'00:31','00:00'
0.114634,0.102439,0.052236,0.185075,0.415118,1,0.424797,0.41924,0.560495,0.131076,0.171989,0.219113,0.16217,0.247802,0.402662,0.192954,0.227729,0.24942,17,19,0.02,-1,1.00E-04,TRUE,'00:34','00:00'
0.091667,0.101667,0.055937,0.128234,0.375704,1,0.428819,0.414299,0.511004,0.092708,0.141924,0.193285,0.119779,0.213349,0.377128,0.159514,0.195928,0.220601,17,20,0.02,-1,1.00E-04,TRUE,'00:34','00:00'
0.112593,0.099259,0.04713,0.258668,0.506296,1,0.439198,0.456827,0.639821,0.170952,0.21301,0.25466,0.209271,0.301165,0.434206,0.236358,0.275098,0.295196,17,21,0.02,-1,1.00E-04,TRUE,'00:37','00:00'
0.128333,0.118333,0.054271,0.270038,0.502229,1,0.455903,0.461169,0.62001,0.17514,0.223092,0.26906,0.223204,0.313929,0.45164,0.268403,0.30276,0.321243,17,22,0.02,-1,1.00E-04,TRUE,'00:40','00:00'
0.114414,0.116216,0.051577,0.215007,0.46621,1,0.456081,0.462025,0.589581,0.134038,0.189315,0.234621,0.17196,0.269035,0.407986,0.198048,0.231296,0.254597,17,23,0.02,-1,1.00E-04,TRUE,'00:43','00:00'
0.120325,0.115854,0.054776,0.216303,0.502944,1,0.404472,0.411977,0.604942,0.137948,0.189877,0.235649,0.182304,0.288359,0.426301,0.234824,0.274243,0.291818,17,24,0.02,-1,1.00E-04,TRUE,'00:40','00:00'
0.09697,0.096212,0.049905,0.205601,0.457071,1,0.423927,0.416439,0.573209,0.136083,0.17962,0.221804,0.164328,0.256428,0.400018,0.175821,0.212736,0.234323,17,25,0.02,-1,1.00E-04,TRUE,'00:43','00:00'
0.094444,0.104762,0.053373,0.156179,0.420616,1,0.390873,0.368079,0.571985,0.081557,0.133318,0.181696,0.114862,0.218999,0.374746,0.133333,0.181359,0.203119,17,26,0.02,-1,1.00E-04,TRUE,'00:46','00:00'
0.116279,0.100388,0.049419,0.240548,0.42245,1,0.408269,0.45092,0.560453,0.148662,0.187297,0.229411,0.187403,0.259562,0.406526,0.202972,0.232975,0.253941,17,27,0.02,-1,1.00E-04,TRUE,'00:49','00:00'
0.13,0.122083,0.051354,0.267014,0.552778,1,0.400694,0.476534,0.623529,0.13515,0.197113,0.233637,0.187505,0.29709,0.415673,0.205,0.241779,0.260443,17,28,0.02,-1,1.00E-04,TRUE,'00:51','00:00'
0.085271,0.076357,0.046705,0.206515,0.361969,1,0.424742,0.431794,0.556405,0.133961,0.158812,0.208667,0.163881,0.224375,0.391679,0.182041,0.210707,0.237567,17,29,0.02,-1,1.00E-04,TRUE,'00:53','00:00'
0.117424,0.097348,0.048295,0.281785,0.447601,1,0.409407,0.486896,0.573294,0.156164,0.193643,0.233617,0.203564,0.270128,0.412037,0.214331,0.240312,0.261806,17,30,0.02,-1,1.00E-04,TRUE,'00:54','00:00'
0.110853,0.103101,0.052035,0.2441,0.458269,1,0.425065,0.429425,0.596335,0.156438,0.195895,0.242682,0.19638,0.281672,0.428146,0.223643,0.264132,0.281503,17,31,0.02,-1,1.00E-04,TRUE,'00:53','00:00'
0.135088,0.123246,0.055263,0.272826,0.479393,1,0.414474,0.451119,0.588075,0.171656,0.221942,0.265844,0.221255,0.305217,0.444586,0.259503,0.288884,0.306411,17,32,0.02,-1,1.00E-04,TRUE,'00:57','00:00'
0.099167,0.101667,0.050937,0.184643,0.429147,1,0.464583,0.424537,0.55272,0.115904,0.162258,0.208469,0.148186,0.243595,0.392162,0.177847,0.221516,0.241212,17,33,0.02,-1,1.00E-04,TRUE,'01:01','00:00'
0.112403,0.096512,0.049128,0.256251,0.414599,1,0.446382,0.496028,0.573738,0.159815,0.198981,0.239982,0.198488,0.262542,0.413344,0.210207,0.23228,0.259111,17,34,0.02,-1,1.00E-04,TRUE,'01:02','00:00'
0.108333,0.10303,0.052936,0.236383,0.400775,1,0.433081,0.461385,0.569956,0.116686,0.158055,0.20713,0.162775,0.23358,0.391911,0.17822,0.208679,0.232043,17,35,0.02,-1,1.00E-04,TRUE,'01:01','00:00'
0.109848,0.107576,0.055777,0.18513,0.385191,1,0.387626,0.417287,0.551884,0.120286,0.167295,0.217196,0.158849,0.240201,0.403072,0.205871,0.236135,0.259243,17,36,0.02,-1,1.00E-04,TRUE,'01:01','00:00'
0.115217,0.098913,0.052083,0.21906,0.422262,1,0.396437,0.423155,0.567606,0.136689,0.172746,0.219001,0.173368,0.249524,0.402281,0.1907,0.222005,0.243741,17,37,0.02,-1,1.00E-04,TRUE,'01:04','00:00'
0.103419,0.102991,0.051282,0.167389,0.419048,1,0.397792,0.415196,0.561083,0.101703,0.152653,0.198729,0.134528,0.229672,0.382767,0.155342,0.191132,0.215261,17,38,0.02,-1,1.00E-04,TRUE,'01:09','00:00'
0.099242,0.095833,0.05464,0.166521,0.369486,1,0.407828,0.452742,0.536534,0.114176,0.161088,0.211723,0.145844,0.227512,0.395696,0.183838,0.214907,0.241314,17,39,0.02,-1,1.00E-04,TRUE,'01:07','00:00'
0.111364,0.100758,0.054072,0.20789,0.423211,1,0.380051,0.435925,0.587452,0.12344,0.167383,0.217942,0.16601,0.248297,0.407159,0.207702,0.239502,0.26385,17,40,0.02,-1,1.00E-04,TRUE,'01:07','00:00'
0.108333,0.100758,0.050473,0.239394,0.465593,1,0.443497,0.476585,0.579055,0.172856,0.218442,0.259111,0.206912,0.293205,0.433226,0.235164,0.268709,0.287554,17,41,0.02,-1,1.00E-04,TRUE,'01:15','00:00'
0.10873,0.113492,0.05377,0.212834,0.474449,1,0.372024,0.397282,0.568652,0.108171,0.161873,0.204872,0.152045,0.254254,0.393354,0.172156,0.212503,0.229859,17,42,0.02,-1,1.00E-04,TRUE,'01:16','00:00'
0.120833,0.100417,0.05125,0.191022,0.417778,1,0.333681,0.415923,0.568461,0.108175,0.148574,0.196101,0.148266,0.230421,0.384876,0.171319,0.199631,0.224926,17,43,0.02,-1,1.00E-04,TRUE,'01:20','00:00'
0.127132,0.106977,0.051163,0.286712,0.498728,1,0.407946,0.473968,0.596039,0.167832,0.209339,0.252551,0.218383,0.298513,0.432943,0.249806,0.278013,0.295969,17,44,0.02,-1,1.00E-04,TRUE,'01:15','00:00'
0.104348,0.104348,0.048822,0.226465,0.479414,1,0.421196,0.437396,0.558275,0.126797,0.179144,0.215164,0.165302,0.261359,0.392916,0.171316,0.206369,0.225814,17,45,0.02,-1,1.00E-04,TRUE,'01:18','00:00'
0.129167,0.111667,0.054271,0.238371,0.459057,1,0.366667,0.440794,0.583195,0.141406,0.185355,0.230963,0.185148,0.270854,0.416034,0.211806,0.244838,0.265358,17,46,0.02,-1,1.00E-04,TRUE,'01:16','00:00'
0.126316,0.113596,0.054057,0.2599,0.52382,1,0.425804,0.413823,0.606109,0.167226,0.215249,0.257275,0.205797,0.303088,0.434938,0.220468,0.262114,0.278435,17,47,0.02,-1,1.00E-04,TRUE,'01:24','00:00'
0.093333,0.107083,0.052604,0.18226,0.421683,1,0.486458,0.435627,0.598698,0.122584,0.176258,0.227143,0.151406,0.248132,0.403395,0.174167,0.214516,0.240013,17,48,0.02,-1,1.00E-04,TRUE,'01:31','00:00'
0.116667,0.107576,0.054451,0.218359,0.410119,1,0.417929,0.427827,0.526579,0.162661,0.204427,0.25089,0.198168,0.277138,0.429339,0.244003,0.277435,0.293887,17,49,0.02,-1,1.00E-04,TRUE,'01:24','00:00'
0.128333,0.110417,0.055417,0.243945,0.414405,1,0.390625,0.46591,0.551373,0.159625,0.20518,0.250928,0.20148,0.272185,0.426967,0.234444,0.254542,0.278311,17,50,0.02,-1,1.00E-04,TRUE,'01:28','00:00'
0.106349,0.106349,0.05248,0.203232,0.428922,1,0.415344,0.408588,0.55751,0.11041,0.159477,0.204811,0.14959,0.23782,0.387624,0.164749,0.199879,0.221523,17,51,0.02,-1,1.00E-04,TRUE,'01:33','00:00'
0.122481,0.118992,0.059109,0.27227,0.497161,1,0.414729,0.459029,0.624948,0.164655,0.213928,0.266415,0.208752,0.299464,0.440598,0.230168,0.266517,0.285125,17,52,0.02,-1,1.00E-04,TRUE,'01:30','00:00'
0.136508,0.119444,0.055655,0.261985,0.464887,1,0.396164,0.458232,0.579089,0.166923,0.214078,0.258733,0.218225,0.300742,0.441894,0.269775,0.300118,0.315132,17,53,0.02,-1,1.00E-04,TRUE,'01:36','00:00'
0.107143,0.108333,0.052877,0.237103,0.436319,1,0.46627,0.460719,0.572052,0.147252,0.196173,0.24037,0.18638,0.270292,0.41801,0.211971,0.246479,0.268326,17,54,0.02,-1,1.00E-04,TRUE,'01:37','00:00'
0.134959,0.106098,0.054675,0.283266,0.458509,1,0.403794,0.46066,0.609997,0.162601,0.198244,0.247883,0.210015,0.277348,0.428421,0.219241,0.246225,0.267718,17,55,0.02,-1,1.00E-04,TRUE,'01:36','00:00'
0.113008,0.10122,0.052642,0.214412,0.442509,1,0.401762,0.40477,0.567777,0.141534,0.181089,0.225845,0.17456,0.257823,0.406797,0.189431,0.224292,0.244297,17,56,0.02,-1,1.00E-04,TRUE,'01:40','00:00'
0.111628,0.101938,0.048837,0.239282,0.444973,1,0.482235,0.477875,0.578611,0.167082,0.212384,0.25412,0.202483,0.283632,0.426432,0.230749,0.264659,0.285833,17,57,0.02,-1,1.00E-04,TRUE,'01:42','00:00'
0.112195,0.102439,0.052439,0.194578,0.40472,1,0.339092,0.422571,0.526036,0.089855,0.135505,0.179173,0.136643,0.216151,0.369945,0.163482,0.188478,0.211287,17,58,0.02,-1,1.00E-04,TRUE,'01:49','00:00'
0.125,0.115,0.053958,0.241409,0.469127,1,0.371528,0.417336,0.575085,0.147633,0.194134,0.237897,0.188893,0.277998,0.418274,0.208542,0.243181,0.26106,17,59,0.02,-1,1.00E-04,TRUE,'01:48','00:00'
0.1,0.087698,0.047718,0.212377,0.404167,1,0.448743,0.466451,0.582758,0.136595,0.17395,0.221118,0.17143,0.2439,0.402502,0.196164,0.224685,0.251729,17,60,0.02,-1,1.00E-04,TRUE,'01:51','00:00'
0.126984,0.108333,0.048016,0.282672,0.513823,1,0.441799,0.489975,0.619031,0.180269,0.227591,0.265777,0.223127,0.309768,0.437994,0.246693,0.277532,0.298068,17,61,0.02,-1,1.00E-04,TRUE,'01:55','00:00'
0.088372,0.102326,0.050484,0.160097,0.444501,1,0.460271,0.413437,0.560735,0.10539,0.161151,0.204994,0.135572,0.242969,0.387985,0.166925,0.209336,0.230003,17,62,0.02,-1,1.00E-04,TRUE,'01:45','00:00'
0.137607,0.119231,0.054808,0.262186,0.471937,1,0.375356,0.43583,0.578645,0.147899,0.196769,0.2399,0.2005,0.283311,0.423531,0.237678,0.266082,0.28519,17,63,0.02,-1,1.00E-04,TRUE,'01:53','00:00'
0.128205,0.125641,0.058333,0.231729,0.502606,1,0.423789,0.450588,0.605402,0.196802,0.255474,0.302302,0.232804,0.339275,0.477781,0.301567,0.339036,0.357302,17,64,0.02,-1,1.00E-04,TRUE,'01:51','00:00'
0.111111,0.102593,0.051389,0.235018,0.445406,1,0.464198,0.463606,0.601308,0.173623,0.218311,0.264027,0.203444,0.28704,0.435598,0.225185,0.262638,0.283422,17,65,0.02,-1,1.00E-04,TRUE,'01:52','00:00'
0.117391,0.101087,0.052355,0.250403,0.406341,1,0.417572,0.459548,0.568468,0.159863,0.194321,0.242532,0.196234,0.261945,0.418578,0.208877,0.236718,0.26072,17,66,0.02,-1,1.00E-04,TRUE,'01:54','00:00'
0.108943,0.119919,0.058841,0.214211,0.485545,1,0.390244,0.408746,0.602398,0.099187,0.155566,0.207252,0.144315,0.251241,0.396685,0.159417,0.201883,0.221705,17,67,0.02,-1,1.00E-04,TRUE,'01:55','00:00'
0.121014,0.106522,0.054891,0.269755,0.46432,1,0.411534,0.461629,0.598257,0.170895,0.211262,0.259898,0.21306,0.288941,0.437435,0.235145,0.264649,0.285366,17,68,0.02,-1,1.00E-04,TRUE,'02:00','00:00'
0.129545,0.116288,0.052841,0.267813,0.51233,1,0.408775,0.467288,0.616323,0.159869,0.21365,0.254806,0.210578,0.305827,0.437184,0.249558,0.281436,0.300536,17,69,0.02,-1,1.00E-04,TRUE,'02:11','00:00'
0.109929,0.104255,0.052039,0.209065,0.454314,1,0.427305,0.432638,0.582597,0.127099,0.176671,0.219459,0.167726,0.260095,0.405287,0.202009,0.23927,0.260338,17,70,0.02,-1,1.00E-04,TRUE,'02:16','00:00'
0.104065,0.095122,0.050407,0.209362,0.414373,1,0.39939,0.433661,0.548869,0.097393,0.1415,0.185904,0.141908,0.220366,0.374684,0.164837,0.194269,0.21815,17,71,0.02,-1,1.00E-04,TRUE,'02:13','00:00'
0.0875,0.0925,0.0525,0.171806,0.379752,1,0.398611,0.3761,0.534946,0.099804,0.136963,0.190497,0.132902,0.216244,0.383005,0.160486,0.202983,0.223909,17,72,0.02,-1,1.00E-04,TRUE,'02:09','00:00'
0.11,0.12,0.06,0.199429,0.423487,1,0.384722,0.408639,0.538901,0.095616,0.149177,0.199697,0.1394,0.232744,0.388324,0.160764,0.196878,0.217556,17,73,0.02,-1,1.00E-04,TRUE,'02:03','00:00'
0.115942,0.106884,0.051812,0.244897,0.4572,1,0.449879,0.472234,0.582444,0.146715,0.193777,0.235295,0.192252,0.273905,0.415425,0.225302,0.253934,0.274965,17,74,0.02,-1,1.00E-04,TRUE,'02:11','00:00'
0.106504,0.101626,0.049695,0.212011,0.43012,1,0.42107,0.437282,0.547641,0.140717,0.183434,0.223862,0.1737,0.260098,0.405445,0.191599,0.226944,0.248754,17,75,0.02,-1,1.00E-04,TRUE,'02:14','00:00'
0.11453,0.126496,0.057479,0.165171,0.461294,1,0.372863,0.40806,0.571165,0.105574,0.171995,0.217643,0.144114,0.26163,0.405701,0.193875,0.232548,0.253106,17,76,0.02,-1,1.00E-04,TRUE,'02:13','00:00'
0.115942,0.107609,0.051812,0.257539,0.455157,1,0.397947,0.450444,0.599557,0.142009,0.185649,0.231835,0.187646,0.267435,0.412087,0.205676,0.236262,0.258678,17,77,0.02,-1,1.00E-04,TRUE,'02:09','00:00'
0.095238,0.090079,0.048611,0.181567,0.398858,1,0.443783,0.420718,0.567645,0.125735,0.162839,0.210928,0.150493,0.231757,0.390372,0.163624,0.198832,0.225574,17,78,0.02,-1,1.00E-04,TRUE,'02:24','00:00'
0.134211,0.12807,0.056469,0.275975,0.516959,1,0.365863,0.405802,0.618474,0.153792,0.208273,0.250792,0.205068,0.300936,0.433847,0.229459,0.264926,0.283247,17,79,0.02,-1,1.00E-04,TRUE,'02:19','00:00'
0.110853,0.106977,0.051066,0.226283,0.498385,1,0.439276,0.437358,0.622353,0.138083,0.189516,0.233697,0.175544,0.278797,0.417539,0.193217,0.239638,0.260983,17,80,0.02,-1,1.00E-04,TRUE,'02:23','00:00'
0.113821,0.102439,0.051829,0.249516,0.488124,1,0.42378,0.452643,0.586503,0.15659,0.197628,0.240997,0.198112,0.287143,0.426241,0.224797,0.261124,0.280603,17,81,0.02,-1,1.00E-04,TRUE,'02:26','00:00'
0.120325,0.118293,0.052947,0.253026,0.498713,1,0.439024,0.447058,0.602973,0.159237,0.215131,0.254448,0.201497,0.297429,0.429887,0.226423,0.259337,0.278442,17,82,0.02,-1,1.00E-04,TRUE,'02:36','00:00'
0.103252,0.089431,0.050508,0.182259,0.33252,1,0.40481,0.45689,0.522135,0.103623,0.138834,0.188838,0.143211,0.20415,0.377115,0.174932,0.195483,0.223147,17,83,0.02,-1,1.00E-04,TRUE,'02:37','00:00'
0.093798,0.089922,0.050291,0.200826,0.382262,1,0.420543,0.427199,0.547156,0.120755,0.156832,0.204971,0.152321,0.222818,0.384485,0.166021,0.195496,0.220431,17,84,0.02,-1,1.00E-04,TRUE,'02:41','00:00'
0.109091,0.101136,0.052178,0.203302,0.40753,1,0.429924,0.441025,0.570061,0.131052,0.171875,0.219706,0.164612,0.242823,0.400103,0.185354,0.216952,0.241136,17,85,0.02,-1,1.00E-04,TRUE,'02:37','00:00'
0.099242,0.094318,0.051136,0.202818,0.349702,1,0.439078,0.458243,0.522376,0.12745,0.163764,0.212021,0.163228,0.226563,0.39373,0.193561,0.216635,0.242389,17,86,0.02,-1,1.00E-04,TRUE,'02:34','00:00'
0.10813,0.110569,0.054675,0.196816,0.429201,1,0.433943,0.429039,0.568261,0.133887,0.183547,0.23283,0.170573,0.26403,0.416592,0.21477,0.249021,0.270582,17,87,0.02,-1,1.00E-04,TRUE,'02:40','00:00'
0.109848,0.095833,0.052462,0.205912,0.355733,1,0.394571,0.458957,0.534195,0.110496,0.147842,0.197203,0.151771,0.214253,0.381381,0.174306,0.197837,0.223718,17,88,0.02,-1,1.00E-04,TRUE,'02:28','00:00'
0.109756,0.110163,0.058333,0.216662,0.412427,1,0.401762,0.402971,0.556405,0.13978,0.185523,0.235793,0.174824,0.257356,0.417097,0.196138,0.23267,0.252964,17,89,0.02,-1,1.00E-04,TRUE,'02:35','00:00'
0.096825,0.099206,0.052579,0.173438,0.437377,1,0.438492,0.387302,0.555982,0.109384,0.155864,0.20002,0.138833,0.237152,0.385733,0.158069,0.202197,0.22256,17,90,0.02,-1,1.00E-04,TRUE,'02:37','00:00'
0.1,0.100758,0.051042,0.186111,0.382323,1,0.457386,0.45512,0.551916,0.137563,0.184465,0.230381,0.167193,0.246478,0.405257,0.204356,0.234594,0.25905,17,91,0.02,-1,1.00E-04,TRUE,'02:44','00:00'
0.10813,0.110163,0.050915,0.164119,0.440492,1,0.403117,0.441904,0.57096,0.093987,0.153729,0.195822,0.133738,0.239433,0.383706,0.174661,0.214184,0.23704,17,92,0.02,-1,1.00E-04,TRUE,'02:49','00:00'
0.128788,0.113258,0.051326,0.328767,0.506079,1,0.442235,0.482244,0.626963,0.196854,0.239487,0.279881,0.247423,0.320995,0.452495,0.264646,0.294087,0.311698,17,93,0.02,-1,1.00E-04,TRUE,'02:44','00:00'
0.103968,0.1,0.049603,0.198413,0.395767,1,0.416336,0.449094,0.542613,0.108968,0.153506,0.196861,0.146907,0.223295,0.377212,0.161243,0.188635,0.212365,17,94,0.02,-1,1.00E-04,TRUE,'02:46','00:00'
0.125926,0.105093,0.054861,0.233363,0.43269,1,0.390432,0.472176,0.544745,0.143776,0.188355,0.236481,0.187284,0.267011,0.419471,0.219985,0.254372,0.274355,17,95,0.02,-1,1.00E-04,TRUE,'02:47','00:00'
0.104545,0.098485,0.052367,0.23226,0.421907,1,0.365215,0.425757,0.552758,0.129104,0.169759,0.216335,0.171518,0.247258,0.400487,0.191856,0.21613,0.238077,17,96,0.02,-1,1.00E-04,TRUE,'02:46','00:00'
0.117073,0.108537,0.057317,0.173993,0.400629,1,0.436314,0.43454,0.550021,0.140168,0.186936,0.237966,0.172559,0.26148,0.423565,0.229539,0.264975,0.287135,17,97,0.02,-1,1.00E-04,TRUE,'02:43','00:00'
0.117094,0.107265,0.05406,0.236406,0.480149,1,0.433405,0.426763,0.593825,0.152123,0.195106,0.23934,0.191112,0.285671,0.429313,0.229986,0.274562,0.294534,17,98,0.02,-1,1.00E-04,TRUE,'02:54','00:00'
0.108943,0.10122,0.053049,0.165544,0.382791,1,0.441396,0.435181,0.516064,0.131416,0.176955,0.222305,0.163573,0.246083,0.405054,0.219106,0.249242,0.271311,17,99,0.02,-1,1.00E-04,TRUE,'02:56','00:00'
0.10155,0.079457,0.049709,0.204393,0.340605,1,0.408269,0.45077,0.549713,0.127773,0.152794,0.205185,0.161316,0.213058,0.387536,0.185142,0.204814,0.233332,17,100,0.02,-1,1.00E-04,TRUE,'03:05','00:00'
0.094074,0.081481,0.043241,0.229365,0.409259,1,0.454321,0.457498,0.535448,0.141474,0.172161,0.211709,0.177063,0.243045,0.389031,0.19537,0.220792,0.243579,17,101,0.02,-1,1.00E-04,TRUE,'03:03','00:00'
0.126016,0.117073,0.053963,0.235208,0.456504,1,0.386856,0.435685,0.584141,0.139612,0.189803,0.234132,0.187592,0.272784,0.416515,0.229268,0.253034,0.27417,17,102,0.02,-1,1.00E-04,TRUE,'03:01','00:00'
0.100758,0.099242,0.049621,0.19942,0.440188,1,0.447917,0.456394,0.601445,0.141104,0.191284,0.236115,0.170609,0.263156,0.412075,0.192803,0.22835,0.254318,17,103,0.02,-1,1.00E-04,TRUE,'03:08','00:00'
0.100775,0.09845,0.052326,0.173426,0.310612,1,0.397933,0.45663,0.517805,0.099414,0.140098,0.193837,0.136468,0.196581,0.373437,0.16615,0.182514,0.2123,17,104,0.02,-1,1.00E-04,TRUE,'03:09','00:00'
0.103175,0.10873,0.054762,0.201068,0.438256,1,0.428902,0.419926,0.554158,0.128194,0.177707,0.223532,0.161243,0.254204,0.404606,0.184458,0.218145,0.240662,17,105,0.02,-1,1.00E-04,TRUE,'03:05','00:00'
0.115504,0.102326,0.052229,0.202887,0.364116,1,0.442829,0.490297,0.549391,0.145459,0.189411,0.236793,0.180093,0.246845,0.412093,0.222481,0.241996,0.270677,17,106,0.02,-1,1.00E-04,TRUE,'03:12','00:00'
0.134188,0.105128,0.05406,0.241005,0.403561,1,0.353989,0.433019,0.533032,0.138156,0.169758,0.218208,0.185711,0.24881,0.404583,0.217877,0.244807,0.263601,17,107,0.02,-1,1.00E-04,TRUE,'03:10','00:00'
0.113953,0.112016,0.050872,0.241676,0.51507,1,0.418605,0.438277,0.574087,0.144428,0.19943,0.234784,0.18563,0.289437,0.414056,0.207946,0.247977,0.262836,17,108,0.02,-1,1.00E-04,TRUE,'03:15','00:00'
0.096454,0.092553,0.04805,0.200328,0.412456,1,0.41253,0.437233,0.58576,0.123986,0.162597,0.211423,0.161112,0.241138,0.395003,0.194444,0.226259,0.249815,17,109,0.02,-1,1.00E-04,TRUE,'03:04','00:00'
0.0975,0.090833,0.052917,0.144755,0.314603,1,0.397222,0.419511,0.48959,0.091768,0.129502,0.181895,0.123452,0.19363,0.370675,0.157847,0.187925,0.212444,17,110,0.02,-1,1.00E-04,TRUE,'03:17','00:00'
0.108333,0.097348,0.052178,0.218035,0.431142,1,0.389836,0.463191,0.566676,0.148569,0.191961,0.236851,0.185823,0.269198,0.420529,0.223801,0.255704,0.277251,17,111,0.02,-1,1.00E-04,TRUE,'03:00','00:00'
0.120155,0.105426,0.050678,0.267163,0.476685,1,0.394703,0.462971,0.568137,0.132926,0.178518,0.21866,0.183891,0.262779,0.398606,0.196641,0.223011,0.242221,17,112,0.02,-1,1.00E-04,TRUE,'03:21','00:00'
0.131008,0.126744,0.054167,0.259762,0.522274,1,0.427326,0.456122,0.626285,0.175524,0.234461,0.278048,0.222598,0.325751,0.454707,0.274031,0.30807,0.325246,17,113,0.02,-1,1.00E-04,TRUE,'03:18','00:00'
0.107143,0.101587,0.050397,0.190056,0.442101,1,0.422619,0.448019,0.585194,0.104565,0.153093,0.19827,0.145015,0.238233,0.385737,0.176521,0.208707,0.23462,17,114,0.02,-1,1.00E-04,TRUE,'03:22','00:00'
0.094444,0.087302,0.051389,0.20493,0.370751,1,0.42328,0.448236,0.568502,0.131308,0.163551,0.215938,0.161065,0.226503,0.396715,0.171561,0.196824,0.226294,17,115,0.02,-1,1.00E-04,TRUE,'03:27','00:00'
0.101481,0.087407,0.045833,0.229108,0.420993,1,0.456173,0.469844,0.559454,0.154421,0.188647,0.229867,0.185625,0.256703,0.403345,0.197963,0.227066,0.250557,17,116,0.02,-1,1.00E-04,TRUE,'03:22','00:00'
0.129268,0.107317,0.052846,0.282143,0.48736,1,0.422087,0.435125,0.61539,0.195777,0.232825,0.278107,0.233387,0.308705,0.449344,0.25271,0.28339,0.30097,17,117,0.02,-1,1.00E-04,TRUE,'03:20','00:00'
0.121212,0.108712,0.055777,0.24511,0.45171,1,0.387942,0.427794,0.582343,0.156659,0.19796,0.245818,0.199488,0.280845,0.430673,0.233965,0.266979,0.286005,17,118,0.02,-1,1.00E-04,TRUE,'03:34','00:00'
0.113953,0.113178,0.052422,0.242637,0.450728,1,0.469638,0.449747,0.556489,0.146487,0.194267,0.236112,0.186017,0.272329,0.41276,0.204845,0.240708,0.259927,17,119,0.02,-1,1.00E-04,TRUE,'03:34','00:00'
0.12,0.095556,0.051389,0.266756,0.446818,1,0.388889,0.480949,0.58156,0.164962,0.199146,0.245282,0.205928,0.273866,0.423028,0.221914,0.248517,0.271103,17,120,0.02,-1,1.00E-04,TRUE,'03:28','00:00'
0.101515,0.107576,0.048864,0.20741,0.548521,1,0.458333,0.437429,0.619219,0.129101,0.193044,0.228981,0.165413,0.288514,0.410252,0.191793,0.237778,0.257547,17,121,0.02,-1,1.00E-04,TRUE,'03:39','00:00'
0.115079,0.10119,0.049702,0.228483,0.412169,1,0.450397,0.47882,0.54977,0.143254,0.18664,0.227395,0.182814,0.258104,0.406693,0.208532,0.239234,0.26117,17,122,0.02,-1,1.00E-04,TRUE,'03:45','00:00'
0.121368,0.110684,0.051068,0.26629,0.507977,1,0.407407,0.425269,0.609022,0.159049,0.203854,0.245176,0.199945,0.292775,0.425662,0.21567,0.251916,0.272382,17,123,0.02,-1,1.00E-04,TRUE,'03:51','00:00'
0.139683,0.112698,0.05377,0.336782,0.504526,1,0.375992,0.462707,0.607282,0.176559,0.213425,0.256485,0.232916,0.30137,0.436651,0.233598,0.260568,0.278439,17,124,0.02,-1,1.00E-04,TRUE,'03:38','00:00'
0.108943,0.114228,0.05315,0.183415,0.460779,1,0.438008,0.394886,0.568796,0.138203,0.193069,0.237279,0.171041,0.276278,0.418695,0.221341,0.262092,0.281228,17,125,0.02,-1,1.00E-04,TRUE,'03:39','00:00'
0.104167,0.102083,0.050833,0.186766,0.403333,1,0.464931,0.451095,0.536897,0.138502,0.186859,0.229629,0.168366,0.25367,0.406223,0.202292,0.232318,0.256448,17,126,0.02,-1,1.00E-04,TRUE,'03:58','00:00'
0.145,0.11375,0.058958,0.300919,0.419147,1,0.402778,0.519432,0.570363,0.182804,0.220267,0.270686,0.237848,0.289906,0.448704,0.276319,0.290365,0.314197,17,127,0.02,-1,1.00E-04,TRUE,'03:45','00:00'
0.109524,0.103333,0.054167,0.190635,0.363333,1,0.449206,0.435483,0.545308,0.151868,0.19339,0.245615,0.179469,0.252775,0.422255,0.217698,0.246211,0.271601,17,128,0.02,-1,1.00E-04,TRUE,'03:55','00:00'
0.142276,0.109756,0.052744,0.336769,0.478523,1,0.4021,0.503706,0.587919,0.193732,0.22942,0.270093,0.249339,0.308168,0.446556,0.26294,0.283453,0.302558,17,129,0.02,-1,1.00E-04,TRUE,'03:56','00:00'
0.1175,0.117083,0.060521,0.174789,0.399208,1,0.340278,0.37178,0.557991,0.101051,0.151117,0.205341,0.144803,0.233834,0.397585,0.195903,0.226653,0.24719,17,130,0.02,-1,1.00E-04,TRUE,'03:53','00:00'
