 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime,
0.123932,0.102564,0.052778,0.228419,0.410470,1.000000,0.376068,0.470442,0.561265,0.122457,0.165740,0.213957,0.172174,0.242444,0.399748,0.205698,0.227018,0.251067,11,109,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106061,0.087879,0.053030,0.190867,0.290088,1.000000,0.458965,0.516023,0.474015,0.155098,0.187970,0.237372,0.186440,0.231957,0.412049,0.242866,0.256049,0.283250,11,110,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107937,0.102381,0.052877,0.214550,0.423611,1.000000,0.455026,0.448086,0.542277,0.122332,0.165951,0.209929,0.163261,0.243987,0.397099,0.188889,0.221155,0.245078,11,111,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115079,0.092857,0.050397,0.268440,0.428439,1.000000,0.477183,0.502838,0.565830,0.174321,0.208905,0.253688,0.215175,0.279693,0.429933,0.239484,0.268191,0.289421,11,112,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105556,0.099206,0.055357,0.177873,0.358229,1.000000,0.414683,0.462321,0.524923,0.102477,0.146772,0.197994,0.139671,0.213357,0.385327,0.168717,0.197786,0.225805,11,113,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117117,0.105856,0.057207,0.215390,0.359835,1.000000,0.427177,0.455831,0.502380,0.142055,0.182394,0.231096,0.181105,0.244058,0.411806,0.215841,0.238034,0.260540,11,114,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110078,0.095349,0.053585,0.175892,0.351292,1.000000,0.343992,0.420354,0.503719,0.093530,0.132093,0.180204,0.134564,0.204385,0.372113,0.167442,0.193411,0.216855,11,115,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.069444,0.046825,0.201216,0.280754,1.000000,0.449074,0.489127,0.458017,0.125389,0.143364,0.190282,0.156435,0.188477,0.368815,0.167063,0.180497,0.211907,11,116,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097561,0.080488,0.054065,0.154855,0.291260,1.000000,0.419715,0.464883,0.427534,0.101451,0.134109,0.183535,0.135493,0.187714,0.370329,0.177981,0.195357,0.221079,11,117,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101667,0.105000,0.053854,0.157894,0.375833,1.000000,0.402778,0.419978,0.473705,0.092370,0.142041,0.184479,0.128524,0.214088,0.370806,0.160972,0.190809,0.211050,11,118,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113333,0.108333,0.054583,0.221128,0.423611,1.000000,0.402083,0.415327,0.504405,0.117003,0.162484,0.204039,0.159053,0.239233,0.387098,0.172500,0.203166,0.223134,11,119,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115556,0.095926,0.051759,0.229577,0.394462,1.000000,0.389815,0.486802,0.529314,0.116943,0.153527,0.202350,0.164523,0.228419,0.384011,0.191049,0.211567,0.235100,11,120,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118182,0.102273,0.053314,0.219487,0.354888,1.000000,0.365530,0.458908,0.495151,0.112885,0.152337,0.197963,0.164594,0.223720,0.386556,0.210859,0.226082,0.249126,11,121,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115741,0.104167,0.059838,0.198611,0.330401,1.000000,0.370756,0.435635,0.527025,0.093981,0.133643,0.191199,0.142030,0.200588,0.384799,0.179321,0.198179,0.225150,11,122,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093333,0.077037,0.051019,0.178201,0.315617,1.000000,0.412037,0.446576,0.452871,0.107376,0.136681,0.183273,0.141393,0.194444,0.369756,0.166173,0.186991,0.213045,11,123,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088636,0.085985,0.051705,0.157775,0.327509,1.000000,0.446970,0.451028,0.470175,0.097106,0.136315,0.183237,0.127237,0.195692,0.367014,0.151452,0.180297,0.208144,11,124,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.116667,0.096825,0.054067,0.203326,0.376871,1.000000,0.418981,0.477222,0.536235,0.123289,0.162555,0.212235,0.164132,0.234587,0.400318,0.196362,0.226148,0.250162,11,125,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.085000,0.078750,0.047187,0.201157,0.361806,1.000000,0.447569,0.451563,0.512578,0.109664,0.141204,0.187078,0.144134,0.207970,0.371318,0.153472,0.181126,0.206489,11,126,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.127642,0.115041,0.056707,0.262693,0.408855,1.000000,0.418699,0.491418,0.550402,0.159160,0.204772,0.251762,0.209266,0.274584,0.430082,0.253591,0.270406,0.293828,11,127,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112698,0.102381,0.056151,0.187077,0.346575,1.000000,0.421627,0.465856,0.535816,0.108233,0.147789,0.203486,0.153882,0.219533,0.392728,0.209788,0.234033,0.258951,11,128,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120513,0.103419,0.056517,0.260889,0.416602,1.000000,0.414174,0.462586,0.572158,0.140461,0.176577,0.227680,0.189518,0.255219,0.417518,0.219373,0.246354,0.270211,11,129,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108527,0.094574,0.054554,0.220836,0.370807,1.000000,0.449935,0.466470,0.496088,0.134940,0.169724,0.216499,0.173169,0.235660,0.401592,0.199160,0.224782,0.250829,11,130,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.127350,0.101282,0.055983,0.226760,0.389479,1.000000,0.374644,0.447590,0.519358,0.125656,0.161071,0.210589,0.175401,0.240374,0.403364,0.218234,0.242392,0.262910,11,131,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105426,0.086047,0.050581,0.182645,0.286258,1.000000,0.420220,0.468473,0.498698,0.121724,0.150714,0.201938,0.153778,0.198645,0.380201,0.174677,0.192222,0.222189,11,132,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111111,0.087698,0.050198,0.263318,0.388122,1.000000,0.459325,0.519546,0.563347,0.177449,0.206818,0.254772,0.215870,0.267549,0.429258,0.245370,0.266835,0.293061,11,133,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103333,0.088750,0.053333,0.172318,0.311667,1.000000,0.415625,0.457263,0.487786,0.091161,0.125893,0.176600,0.129939,0.186935,0.366488,0.156597,0.178165,0.206678,11,134,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098333,0.083333,0.050312,0.169772,0.325972,1.000000,0.449653,0.465480,0.506912,0.111612,0.145392,0.193586,0.141327,0.203570,0.377214,0.165556,0.192960,0.220938,11,135,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097561,0.081707,0.049187,0.181678,0.323422,1.000000,0.441057,0.467504,0.478165,0.105188,0.136259,0.183347,0.140031,0.196145,0.367110,0.166531,0.190954,0.218580,11,136,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.122500,0.107500,0.057292,0.211030,0.361405,1.000000,0.418750,0.477406,0.514821,0.121811,0.160321,0.214254,0.165288,0.227970,0.394061,0.197847,0.220564,0.245543,11,137,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120325,0.099593,0.053049,0.228959,0.343885,1.000000,0.454268,0.505799,0.531613,0.144427,0.180085,0.231749,0.187756,0.239018,0.408391,0.228591,0.242510,0.271898,11,138,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123932,0.105556,0.058013,0.235518,0.383242,1.000000,0.316239,0.419948,0.555263,0.103359,0.141574,0.194232,0.158274,0.220359,0.388648,0.183048,0.207506,0.229746,11,139,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111364,0.105682,0.058996,0.215066,0.395343,1.000000,0.404987,0.425520,0.565198,0.136231,0.178858,0.231395,0.173177,0.247662,0.416204,0.198611,0.227939,0.254108,11,140,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100833,0.090417,0.052500,0.168132,0.341399,1.000000,0.402778,0.429299,0.490589,0.109095,0.147064,0.194851,0.140524,0.207803,0.377724,0.169792,0.195604,0.221235,11,141,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121705,0.089922,0.051453,0.224668,0.306691,1.000000,0.369186,0.506225,0.506553,0.125024,0.155057,0.203870,0.170336,0.206988,0.383772,0.193540,0.199862,0.230771,11,142,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096970,0.090152,0.051515,0.159531,0.313726,1.000000,0.416351,0.439552,0.482164,0.083126,0.119193,0.168552,0.120652,0.181995,0.356217,0.153283,0.175083,0.203924,11,143,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111111,0.103333,0.052593,0.201955,0.413351,1.000000,0.418210,0.465759,0.545950,0.116925,0.165566,0.210505,0.162046,0.244154,0.397528,0.205926,0.234703,0.258522,11,144,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113953,0.096124,0.055523,0.202898,0.359072,1.000000,0.400194,0.478513,0.511365,0.135832,0.171375,0.224681,0.175362,0.238384,0.406643,0.222868,0.244914,0.268329,11,145,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118421,0.121053,0.060417,0.185900,0.417958,1.000000,0.380848,0.425743,0.552139,0.104458,0.157843,0.211735,0.148492,0.241535,0.398866,0.192251,0.222281,0.244796,11,146,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100741,0.086296,0.053981,0.196078,0.306662,1.000000,0.422222,0.478009,0.507209,0.102782,0.133424,0.189455,0.143018,0.190775,0.374573,0.162346,0.180259,0.209242,11,147,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123016,0.102381,0.051290,0.258447,0.412037,1.000000,0.401124,0.463321,0.536881,0.123874,0.161692,0.206015,0.177453,0.239266,0.390574,0.195437,0.220024,0.240090,11,148,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105128,0.092735,0.053205,0.181957,0.324523,1.000000,0.412037,0.451936,0.489154,0.099315,0.137296,0.185643,0.137715,0.197638,0.372132,0.166667,0.187734,0.215328,11,149,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108527,0.082946,0.052616,0.189941,0.279476,1.000000,0.383075,0.468842,0.476600,0.123767,0.148197,0.201368,0.159494,0.199773,0.385023,0.192248,0.206103,0.233798,11,150,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.122807,0.100000,0.053838,0.220666,0.351546,1.000000,0.382675,0.471000,0.490152,0.109961,0.148610,0.192942,0.157697,0.212784,0.377614,0.178143,0.191456,0.216889,11,151,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115741,0.093981,0.054745,0.184576,0.312237,1.000000,0.388117,0.452064,0.493480,0.109745,0.141203,0.195361,0.149806,0.203672,0.384876,0.187037,0.205183,0.234030,11,152,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096970,0.080303,0.051799,0.191619,0.303346,1.000000,0.451073,0.485600,0.478391,0.112673,0.144566,0.192784,0.147709,0.196207,0.377030,0.168813,0.185468,0.216935,11,153,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103876,0.098062,0.051163,0.195220,0.366279,1.000000,0.409561,0.447059,0.515695,0.097476,0.139631,0.185295,0.140532,0.210863,0.372688,0.167829,0.191227,0.216825,11,154,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111364,0.085606,0.053125,0.198052,0.303030,1.000000,0.420139,0.495562,0.493313,0.123662,0.151919,0.203035,0.162855,0.208714,0.388899,0.205240,0.222180,0.250909,11,155,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109848,0.090152,0.050758,0.225185,0.367367,1.000000,0.454545,0.480685,0.509075,0.143819,0.174125,0.219401,0.182855,0.239367,0.402679,0.214710,0.234539,0.259948,11,156,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.122222,0.094872,0.050427,0.228042,0.330057,1.000000,0.427350,0.498181,0.490108,0.119460,0.152565,0.195862,0.169690,0.214293,0.380052,0.201211,0.212631,0.239000,11,157,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.077273,0.050189,0.160935,0.251079,1.000000,0.422033,0.490346,0.445238,0.109683,0.136545,0.186135,0.137393,0.177153,0.363829,0.154167,0.167161,0.197741,11,158,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.126496,0.103846,0.056838,0.207845,0.353536,1.000000,0.355057,0.460288,0.516340,0.129446,0.167000,0.219772,0.177233,0.237621,0.408364,0.238462,0.257323,0.282518,11,159,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123333,0.104167,0.054896,0.223966,0.351504,1.000000,0.423264,0.490749,0.542458,0.160633,0.199313,0.249939,0.198301,0.255594,0.425595,0.237778,0.258294,0.285915,11,160,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112281,0.097368,0.053618,0.188353,0.380639,1.000000,0.406067,0.444618,0.497134,0.112013,0.153408,0.197585,0.148011,0.221939,0.382020,0.169883,0.194201,0.218306,11,161,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117054,0.098837,0.051744,0.221733,0.431395,1.000000,0.420866,0.454950,0.555714,0.137398,0.175088,0.219558,0.175441,0.255794,0.407139,0.201421,0.235381,0.260436,11,162,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104167,0.099167,0.051667,0.193427,0.360644,1.000000,0.478125,0.477691,0.500579,0.143212,0.185697,0.230734,0.174266,0.244391,0.404893,0.217222,0.243256,0.267281,11,163,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109402,0.091026,0.051923,0.230381,0.373155,1.000000,0.422721,0.432455,0.493409,0.123187,0.149023,0.196977,0.166650,0.222892,0.385116,0.185470,0.211299,0.233085,11,164,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104065,0.100000,0.056911,0.157219,0.308746,1.000000,0.405149,0.457741,0.492192,0.081349,0.123136,0.179370,0.124589,0.189295,0.370666,0.175610,0.195325,0.223821,11,165,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123333,0.110000,0.057917,0.249144,0.399236,1.000000,0.390625,0.452827,0.567381,0.139838,0.182123,0.232906,0.187794,0.253537,0.419137,0.208472,0.226893,0.253093,11,166,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106667,0.086296,0.049444,0.238129,0.349635,1.000000,0.441358,0.488529,0.484955,0.126673,0.156703,0.201535,0.170070,0.217485,0.381695,0.184815,0.202687,0.228508,11,167,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118699,0.103252,0.051626,0.223343,0.451226,1.000000,0.430217,0.459329,0.574603,0.146920,0.191661,0.235609,0.189054,0.273890,0.420966,0.236179,0.264834,0.289089,11,168,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114729,0.097287,0.056783,0.218669,0.364470,1.000000,0.362726,0.450801,0.557987,0.117087,0.154156,0.208507,0.161769,0.220719,0.396621,0.183979,0.204091,0.230761,11,169,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099225,0.089922,0.055523,0.150312,0.269053,1.000000,0.355943,0.441053,0.456757,0.079457,0.116409,0.169815,0.115433,0.169176,0.355880,0.143088,0.161226,0.188939,11,170,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100833,0.082917,0.050417,0.193995,0.325427,1.000000,0.386111,0.479286,0.478495,0.130677,0.161183,0.210096,0.167100,0.220976,0.392840,0.209167,0.230769,0.256190,11,171,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104255,0.088298,0.050975,0.231847,0.382430,1.000000,0.422281,0.473281,0.544155,0.123573,0.156731,0.204514,0.163522,0.225222,0.388227,0.171395,0.199334,0.225643,11,172,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.130159,0.108333,0.052679,0.266500,0.433003,1.000000,0.376653,0.483429,0.574084,0.138722,0.182014,0.225536,0.196248,0.264851,0.414368,0.238558,0.258083,0.282449,11,173,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118605,0.101163,0.054360,0.226920,0.409948,1.000000,0.373062,0.437012,0.552100,0.112901,0.151230,0.199963,0.160509,0.232754,0.390062,0.177132,0.207515,0.228250,11,174,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099187,0.106911,0.055589,0.147101,0.370399,1.000000,0.396341,0.395007,0.521387,0.090337,0.139121,0.188767,0.123431,0.210885,0.376432,0.160027,0.189841,0.215351,11,175,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123913,0.100725,0.048913,0.298378,0.451570,1.000000,0.415459,0.495367,0.580831,0.160878,0.196485,0.237619,0.212349,0.274594,0.415243,0.223309,0.247744,0.267065,11,176,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092199,0.090426,0.051950,0.162539,0.325373,1.000000,0.418735,0.430211,0.510707,0.085470,0.125513,0.176637,0.123048,0.190173,0.363935,0.158570,0.184929,0.211548,11,177,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109167,0.084583,0.055521,0.173542,0.282049,1.000000,0.397569,0.485958,0.475248,0.094097,0.124830,0.177974,0.132377,0.179333,0.368791,0.156806,0.174702,0.205876,11,178,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095455,0.090530,0.051894,0.182868,0.348089,1.000000,0.464646,0.468044,0.511635,0.124135,0.164052,0.211361,0.154083,0.222028,0.389774,0.177652,0.203776,0.230755,11,179,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110526,0.105702,0.054496,0.190546,0.388523,1.000000,0.383041,0.412890,0.536201,0.101754,0.147174,0.195328,0.143664,0.225403,0.386440,0.173977,0.212195,0.232851,11,180,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109259,0.092593,0.052546,0.176687,0.388657,1.000000,0.434799,0.464846,0.532843,0.127630,0.169941,0.217984,0.160238,0.237665,0.401991,0.204938,0.235586,0.260996,11,181,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098333,0.093750,0.053437,0.136932,0.283910,1.000000,0.436111,0.448719,0.463972,0.089224,0.128281,0.179405,0.124198,0.186840,0.368408,0.176667,0.201397,0.227202,11,182,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093939,0.101136,0.055114,0.163645,0.365548,1.000000,0.445707,0.435711,0.529770,0.109153,0.155727,0.205830,0.141055,0.225372,0.393375,0.181566,0.218406,0.243540,11,183,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105833,0.092917,0.056354,0.164038,0.310268,1.000000,0.443403,0.480386,0.497556,0.107620,0.141639,0.199482,0.142638,0.201416,0.383106,0.184236,0.205552,0.233158,11,184,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094872,0.099573,0.055342,0.111467,0.344302,1.000000,0.402778,0.422263,0.484249,0.083841,0.135109,0.185343,0.115311,0.203983,0.375959,0.182764,0.209417,0.236378,11,185,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121930,0.110088,0.057895,0.212763,0.411930,1.000000,0.400219,0.459821,0.565799,0.139186,0.184350,0.239074,0.179441,0.258593,0.420329,0.217982,0.248007,0.272776,11,186,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107971,0.085507,0.050815,0.224446,0.336444,1.000000,0.380133,0.459548,0.495444,0.097328,0.125523,0.171966,0.145196,0.191910,0.361061,0.158213,0.175690,0.201579,11,187,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117829,0.100775,0.055136,0.222568,0.364903,1.000000,0.439922,0.475095,0.511173,0.129700,0.165610,0.212958,0.177049,0.236095,0.401739,0.224806,0.245421,0.270022,11,188,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118254,0.115476,0.057540,0.207496,0.407253,1.000000,0.409722,0.438677,0.545775,0.128358,0.177046,0.224661,0.166474,0.250181,0.405999,0.187500,0.221822,0.243346,11,189,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120635,0.094841,0.053671,0.251764,0.365297,1.000000,0.439484,0.480300,0.517114,0.150822,0.180995,0.228821,0.195222,0.243703,0.409459,0.219974,0.238355,0.263585,11,190,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.091304,0.093116,0.051721,0.168659,0.374892,1.000000,0.435688,0.449441,0.493746,0.093774,0.138964,0.184994,0.127611,0.207464,0.365394,0.150966,0.180009,0.205145,11,191,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114912,0.104825,0.059101,0.196982,0.343860,1.000000,0.400219,0.423794,0.483711,0.110140,0.146327,0.201977,0.151706,0.215405,0.389763,0.179532,0.208466,0.229080,11,192,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117424,0.109848,0.052178,0.236117,0.496248,1.000000,0.388573,0.452847,0.584428,0.129015,0.183522,0.223663,0.177711,0.276056,0.411121,0.211237,0.247517,0.265975,11,193,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111404,0.103070,0.054825,0.210916,0.396272,1.000000,0.453216,0.462628,0.530906,0.147015,0.191189,0.237242,0.181513,0.255783,0.416450,0.210380,0.242137,0.266168,11,194,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102273,0.083712,0.051042,0.190973,0.290692,1.000000,0.427399,0.492714,0.503951,0.121671,0.151928,0.202770,0.159119,0.202573,0.384459,0.199747,0.212996,0.244887,11,195,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.085772,0.052439,0.186476,0.316463,1.000000,0.413957,0.465617,0.516626,0.127700,0.159664,0.212790,0.159849,0.216307,0.396327,0.197832,0.222033,0.250827,11,196,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.093333,0.050208,0.178151,0.339861,1.000000,0.439583,0.457155,0.482122,0.117932,0.158123,0.202991,0.149493,0.215889,0.380640,0.176597,0.199929,0.225259,11,197,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100813,0.095122,0.053150,0.177010,0.367005,1.000000,0.427168,0.453034,0.532121,0.110815,0.154721,0.202098,0.143528,0.218085,0.385719,0.170867,0.198051,0.226561,11,198,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094203,0.083696,0.046558,0.188446,0.357246,1.000000,0.471014,0.489440,0.512437,0.134144,0.173300,0.215678,0.162429,0.229348,0.389371,0.184420,0.209465,0.235127,11,199,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112319,0.098188,0.052355,0.205416,0.376731,1.000000,0.372283,0.452536,0.518298,0.130297,0.169152,0.215519,0.169310,0.237375,0.397377,0.214010,0.234127,0.258800,11,200,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.085833,0.081667,0.053125,0.133611,0.302302,1.000000,0.453125,0.429741,0.447399,0.102914,0.137685,0.188064,0.122079,0.188955,0.368508,0.140486,0.169296,0.196958,12,10,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103419,0.080769,0.053846,0.153134,0.245940,1.000000,0.395299,0.465045,0.424119,0.086567,0.113263,0.164388,0.121263,0.161296,0.353092,0.148789,0.160431,0.191265,12,11,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094309,0.081301,0.050711,0.190041,0.325881,1.000000,0.467480,0.457809,0.479583,0.140549,0.171490,0.218880,0.164942,0.219485,0.393621,0.185908,0.207882,0.234491,12,12,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.081395,0.074419,0.048837,0.129424,0.267506,1.000000,0.455103,0.458426,0.445597,0.088778,0.121629,0.169508,0.113547,0.170592,0.353639,0.148320,0.173407,0.203137,12,13,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107752,0.094574,0.053876,0.217423,0.364599,1.000000,0.472222,0.489956,0.519972,0.159316,0.194148,0.244980,0.190910,0.250459,0.416988,0.223450,0.247058,0.272944,12,14,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114815,0.093519,0.055324,0.223674,0.340741,1.000000,0.469907,0.508088,0.490358,0.169301,0.205118,0.253118,0.200722,0.252789,0.426649,0.237963,0.255019,0.282091,12,15,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.091270,0.089683,0.055754,0.128669,0.316103,1.000000,0.426257,0.427221,0.506203,0.107830,0.148884,0.201856,0.128472,0.201399,0.385099,0.162368,0.190479,0.221340,12,16,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093496,0.082114,0.052033,0.167517,0.327039,1.000000,0.426829,0.425341,0.487189,0.108614,0.138009,0.187229,0.134063,0.195232,0.368597,0.149864,0.176710,0.201373,12,17,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100877,0.089474,0.053509,0.185634,0.338304,1.000000,0.452485,0.456717,0.477524,0.116080,0.154402,0.200141,0.148121,0.208718,0.380312,0.168129,0.188449,0.215737,12,18,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099074,0.092593,0.051736,0.162456,0.348170,1.000000,0.450231,0.448160,0.501844,0.102759,0.148310,0.195410,0.132580,0.207806,0.376271,0.156944,0.187311,0.214488,12,19,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.082500,0.084583,0.055208,0.107793,0.264975,1.000000,0.410069,0.417714,0.442432,0.066150,0.105890,0.157928,0.088753,0.153774,0.344610,0.106181,0.129195,0.161029,12,20,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113178,0.100388,0.053876,0.233989,0.389147,1.000000,0.433786,0.482688,0.558317,0.130974,0.169660,0.220388,0.179130,0.244456,0.408346,0.220801,0.245918,0.270770,12,21,0.02,-1.0,1.0E-4,true,'00:00','00:00',
