 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, regB, regU, regI, regC, isBoldDriver, TrainTime, TestTime,
0.117500,0.096250,0.051667,0.237044,0.367639,1.000000,0.422917,0.501009,0.493515,0.122229,0.159612,0.202286,0.173346,0.228365,0.388052,0.207083,0.225202,0.248762,10,94,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.094574,0.090310,0.055426,0.118325,0.283176,1.000000,0.398256,0.451604,0.507484,0.069592,0.111600,0.168932,0.105071,0.171536,0.364760,0.158656,0.182610,0.216295,10,95,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113492,0.090079,0.051488,0.216390,0.307588,1.000000,0.416667,0.482899,0.451630,0.125821,0.153994,0.198944,0.167579,0.210302,0.380688,0.193585,0.211418,0.236058,10,96,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115873,0.085317,0.048909,0.240193,0.354894,1.000000,0.462963,0.515511,0.516819,0.147887,0.176405,0.221258,0.189848,0.235368,0.401357,0.219312,0.235721,0.264116,10,97,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.136585,0.095528,0.052134,0.274245,0.409369,1.000000,0.397358,0.513252,0.525334,0.177643,0.206243,0.249396,0.226458,0.279202,0.432127,0.273645,0.293983,0.313874,10,98,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124390,0.095528,0.054167,0.233691,0.347135,1.000000,0.372290,0.492702,0.489561,0.138860,0.170657,0.218550,0.184421,0.232139,0.399691,0.220867,0.234867,0.260284,10,99,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117544,0.119737,0.063706,0.208495,0.390883,1.000000,0.358918,0.412629,0.520334,0.109574,0.159923,0.214516,0.153696,0.234967,0.403067,0.176901,0.209158,0.231189,10,100,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127132,0.101550,0.052810,0.263243,0.409819,1.000000,0.456072,0.533999,0.540282,0.182052,0.219803,0.261110,0.229171,0.289343,0.441894,0.284496,0.303021,0.326597,10,101,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.149612,0.091085,0.050581,0.298237,0.347287,1.000000,0.400840,0.541367,0.474203,0.181965,0.199146,0.240694,0.235482,0.258311,0.417783,0.263501,0.272453,0.293249,10,102,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117500,0.097500,0.055833,0.201187,0.324931,1.000000,0.456250,0.502174,0.421681,0.128847,0.164933,0.208450,0.171307,0.224906,0.393928,0.219097,0.238909,0.260181,10,103,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103788,0.083333,0.050000,0.208640,0.356737,1.000000,0.405303,0.473782,0.512834,0.119730,0.148362,0.198079,0.160464,0.219250,0.386706,0.195707,0.223438,0.246780,10,104,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.134074,0.096296,0.050741,0.276100,0.425892,1.000000,0.417593,0.509193,0.559115,0.166518,0.196198,0.239346,0.215641,0.271259,0.420041,0.246605,0.265911,0.289393,10,105,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111382,0.104472,0.056504,0.215976,0.430507,1.000000,0.402439,0.443876,0.580341,0.128602,0.173082,0.224394,0.166208,0.251272,0.409588,0.184959,0.218227,0.242126,10,106,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.126984,0.095238,0.048512,0.282105,0.403023,1.000000,0.388889,0.499331,0.509108,0.128137,0.158119,0.199276,0.189624,0.240065,0.386927,0.219974,0.240919,0.259567,10,107,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118803,0.088034,0.052885,0.213370,0.310897,1.000000,0.407051,0.517005,0.464786,0.130535,0.161204,0.209120,0.175354,0.216718,0.392154,0.224501,0.233835,0.260985,10,108,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124031,0.101550,0.049322,0.241002,0.405556,1.000000,0.464147,0.512420,0.564558,0.164059,0.204065,0.246513,0.207758,0.273393,0.424435,0.260078,0.282341,0.307081,10,109,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.096899,0.084109,0.050872,0.165578,0.294408,1.000000,0.453488,0.478078,0.506670,0.118472,0.152568,0.204429,0.147982,0.203870,0.385845,0.186047,0.208001,0.239592,10,110,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.096296,0.085926,0.055000,0.183405,0.295234,1.000000,0.448148,0.482150,0.533519,0.094917,0.126914,0.186868,0.133659,0.182016,0.372988,0.157099,0.174536,0.209522,10,111,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.080342,0.067949,0.048291,0.145726,0.314957,1.000000,0.439103,0.454327,0.472446,0.080591,0.111478,0.159164,0.105436,0.168308,0.346692,0.109900,0.137902,0.169848,10,112,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124031,0.092636,0.047771,0.260317,0.403101,1.000000,0.428618,0.504722,0.547826,0.175991,0.205864,0.247979,0.216679,0.271256,0.422239,0.249354,0.269000,0.292415,10,113,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114286,0.099206,0.052183,0.202031,0.389560,1.000000,0.425265,0.474261,0.526056,0.123912,0.167108,0.212687,0.164463,0.237970,0.396492,0.198413,0.225408,0.249472,10,114,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.083721,0.091085,0.054457,0.131764,0.325729,1.000000,0.413437,0.385005,0.482236,0.066619,0.108280,0.159879,0.095482,0.172349,0.349600,0.107364,0.138938,0.165948,10,115,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107207,0.104054,0.054617,0.186926,0.340519,1.000000,0.447447,0.471641,0.477520,0.123713,0.165868,0.216734,0.156421,0.222518,0.389258,0.187538,0.210026,0.235281,10,116,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105426,0.082171,0.048837,0.238815,0.377547,1.000000,0.346576,0.450628,0.521186,0.110245,0.136794,0.184648,0.158745,0.211840,0.374497,0.172804,0.193822,0.216846,10,117,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.101587,0.101190,0.056647,0.158485,0.360865,1.000000,0.431878,0.452326,0.480150,0.099978,0.148726,0.193347,0.139260,0.221155,0.386765,0.200132,0.230373,0.253571,10,118,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.116667,0.106349,0.056250,0.211817,0.408466,1.000000,0.411045,0.454723,0.543841,0.120040,0.165654,0.214336,0.165927,0.247450,0.406659,0.208995,0.245614,0.265604,10,119,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.138095,0.103175,0.052679,0.284475,0.454239,1.000000,0.361442,0.484930,0.564961,0.137215,0.173454,0.217189,0.195481,0.259898,0.405375,0.209193,0.232077,0.252013,10,120,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.142982,0.107018,0.053509,0.286212,0.446199,1.000000,0.411915,0.478236,0.554932,0.178829,0.213085,0.257644,0.232579,0.293612,0.440698,0.282018,0.304856,0.323456,10,121,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111712,0.088739,0.051802,0.156796,0.285586,1.000000,0.423048,0.489052,0.438106,0.112452,0.148589,0.196639,0.148073,0.200353,0.380174,0.201051,0.212688,0.242830,10,122,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114729,0.106977,0.058043,0.189192,0.330129,1.000000,0.440568,0.469027,0.481122,0.111636,0.151507,0.203274,0.153323,0.215364,0.387469,0.190698,0.212471,0.237652,10,123,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104878,0.091057,0.054472,0.155043,0.330014,1.000000,0.399729,0.453050,0.450886,0.089916,0.127192,0.175000,0.128432,0.197689,0.369624,0.171070,0.200882,0.222857,10,124,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.095556,0.090741,0.054444,0.163535,0.325376,1.000000,0.447531,0.444257,0.483846,0.105664,0.142180,0.193342,0.139841,0.207450,0.383197,0.186667,0.214561,0.240746,10,125,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.139316,0.104274,0.056838,0.259514,0.390466,1.000000,0.429843,0.519129,0.520297,0.156273,0.184560,0.238205,0.208004,0.262524,0.425382,0.254843,0.281522,0.300234,10,126,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109524,0.090476,0.047024,0.227362,0.388095,1.000000,0.400794,0.486402,0.517749,0.105735,0.143924,0.184469,0.151559,0.217190,0.369493,0.158598,0.186706,0.209705,10,127,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125000,0.110985,0.053788,0.243237,0.410914,1.000000,0.394571,0.474572,0.605793,0.139807,0.186217,0.235626,0.187765,0.258154,0.417355,0.219571,0.238300,0.266559,10,128,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.073171,0.103252,0.056199,0.095481,0.363365,1.000000,0.461382,0.376214,0.542839,0.058557,0.116528,0.170041,0.080548,0.186948,0.361313,0.103794,0.146329,0.176865,10,129,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.091270,0.077381,0.050298,0.185106,0.337377,1.000000,0.401455,0.425430,0.475623,0.077027,0.107687,0.154685,0.114550,0.171493,0.343321,0.113955,0.137769,0.164050,10,130,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113178,0.088372,0.046221,0.213880,0.369869,1.000000,0.421189,0.497566,0.483277,0.127385,0.162979,0.201516,0.169035,0.230803,0.382407,0.205233,0.229211,0.252374,10,131,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107317,0.095528,0.055488,0.185995,0.322503,1.000000,0.420732,0.430366,0.481664,0.111530,0.147012,0.198699,0.150836,0.210309,0.386816,0.190447,0.215076,0.238877,10,132,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.126357,0.101938,0.052229,0.231686,0.413212,1.000000,0.406977,0.501623,0.521048,0.140361,0.182952,0.225324,0.187703,0.258903,0.409150,0.234238,0.261525,0.282524,10,133,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.092248,0.079457,0.048159,0.178524,0.346130,1.000000,0.375000,0.432440,0.516554,0.105058,0.134008,0.184206,0.142616,0.204946,0.373609,0.185788,0.207738,0.233552,10,134,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102326,0.073643,0.049806,0.213354,0.325065,1.000000,0.429587,0.493855,0.526250,0.124097,0.146216,0.198998,0.162236,0.204079,0.385275,0.188372,0.204294,0.237480,10,135,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111594,0.097101,0.048732,0.248973,0.391787,1.000000,0.443237,0.467265,0.546562,0.125785,0.160616,0.203616,0.170320,0.229354,0.383338,0.170229,0.192705,0.218375,10,136,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104545,0.089394,0.050284,0.197033,0.334812,1.000000,0.354798,0.465090,0.487583,0.083809,0.120998,0.168131,0.128359,0.186539,0.355088,0.140278,0.160215,0.187015,10,137,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115873,0.090476,0.051290,0.186565,0.329630,1.000000,0.430225,0.479812,0.476977,0.126556,0.159465,0.204428,0.164502,0.222355,0.390610,0.208664,0.230222,0.256407,10,138,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.094574,0.079845,0.048353,0.181549,0.329199,1.000000,0.449612,0.461348,0.504214,0.104206,0.134259,0.180607,0.137522,0.194260,0.365656,0.154974,0.178221,0.205979,10,139,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.134188,0.091026,0.051603,0.259968,0.360419,1.000000,0.401709,0.513592,0.507702,0.174891,0.196498,0.243519,0.224393,0.264703,0.429884,0.285114,0.301048,0.325088,10,140,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113492,0.083730,0.047222,0.266843,0.395767,1.000000,0.462632,0.517550,0.542390,0.174974,0.201086,0.243480,0.211468,0.260373,0.415699,0.221230,0.241238,0.266395,10,141,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110833,0.093750,0.055833,0.190347,0.312927,1.000000,0.391667,0.482655,0.463487,0.107216,0.143262,0.194353,0.149661,0.201680,0.379108,0.185972,0.199937,0.226928,10,142,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103252,0.097154,0.054472,0.206601,0.357617,1.000000,0.419377,0.427749,0.536606,0.113890,0.149521,0.200715,0.151122,0.216556,0.387356,0.166328,0.195377,0.221900,10,143,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129915,0.092735,0.053098,0.239477,0.342981,1.000000,0.429131,0.498160,0.468514,0.164997,0.191227,0.235558,0.204369,0.246588,0.411866,0.233048,0.249790,0.273170,10,144,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104065,0.091870,0.046341,0.211227,0.413279,1.000000,0.427507,0.465237,0.516979,0.115315,0.156037,0.194369,0.153289,0.232501,0.377034,0.168970,0.201621,0.223597,10,145,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119697,0.085227,0.048485,0.211679,0.303893,1.000000,0.403725,0.506225,0.474786,0.133524,0.159225,0.203957,0.171965,0.209187,0.380369,0.198801,0.209770,0.238776,10,146,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115079,0.110317,0.054067,0.226546,0.427249,1.000000,0.355820,0.442283,0.534940,0.101795,0.152762,0.194724,0.151000,0.233845,0.382387,0.165344,0.194394,0.216864,10,147,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.089922,0.093411,0.052326,0.164407,0.359320,1.000000,0.437339,0.432317,0.476312,0.091006,0.135299,0.180613,0.123539,0.202138,0.365373,0.142636,0.175775,0.199389,10,148,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104167,0.095417,0.053021,0.204280,0.366695,1.000000,0.422222,0.457465,0.521308,0.106707,0.146676,0.196164,0.147890,0.214449,0.380098,0.177500,0.201885,0.226988,10,149,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.130159,0.103175,0.054464,0.290240,0.419709,1.000000,0.378638,0.505299,0.518177,0.162870,0.197589,0.242802,0.219270,0.274777,0.425355,0.259325,0.276342,0.294947,10,150,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118333,0.095833,0.050000,0.227116,0.368056,1.000000,0.487847,0.522396,0.491479,0.169535,0.210336,0.250906,0.207892,0.265637,0.422346,0.258958,0.274919,0.300065,10,151,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110370,0.078148,0.050648,0.215976,0.303642,1.000000,0.450617,0.521737,0.442998,0.144808,0.168402,0.214177,0.181078,0.218110,0.393312,0.210741,0.225373,0.251327,10,152,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.089474,0.088596,0.052632,0.125439,0.298904,1.000000,0.441155,0.451511,0.476892,0.066199,0.109496,0.159980,0.097834,0.168042,0.350342,0.127558,0.154786,0.185064,10,153,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129545,0.099242,0.051799,0.254524,0.404861,1.000000,0.377210,0.485097,0.551717,0.141935,0.173105,0.218932,0.194462,0.252274,0.407569,0.232955,0.250785,0.273509,10,154,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114074,0.094815,0.048056,0.231155,0.387284,1.000000,0.455864,0.521028,0.528531,0.143089,0.185209,0.226157,0.186264,0.250612,0.403585,0.225556,0.247321,0.273435,10,155,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109302,0.092636,0.048062,0.207263,0.356977,1.000000,0.444444,0.485842,0.468949,0.128311,0.165867,0.205312,0.168926,0.230269,0.384425,0.204005,0.227552,0.248479,10,156,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105426,0.098837,0.051550,0.203885,0.402713,1.000000,0.382752,0.436500,0.495513,0.094001,0.138254,0.182053,0.139903,0.219442,0.371127,0.161628,0.192380,0.211293,10,157,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109630,0.088148,0.051481,0.198294,0.321002,1.000000,0.438580,0.464304,0.467857,0.126154,0.156063,0.202473,0.163432,0.212774,0.382302,0.195185,0.213904,0.238880,10,158,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.098374,0.085366,0.051423,0.191044,0.346680,1.000000,0.476965,0.455652,0.505757,0.136866,0.170742,0.219760,0.166598,0.226766,0.398282,0.197290,0.220446,0.247522,10,159,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110853,0.101163,0.052616,0.219329,0.343998,1.000000,0.387274,0.483039,0.467925,0.107690,0.149058,0.191303,0.155194,0.213541,0.374516,0.177326,0.194678,0.217841,10,160,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.131061,0.102652,0.054261,0.264544,0.426608,1.000000,0.391414,0.451360,0.513979,0.165455,0.196002,0.238714,0.209682,0.272783,0.419587,0.243687,0.271678,0.288521,10,161,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.135833,0.114583,0.060833,0.259197,0.384426,1.000000,0.427778,0.496908,0.533991,0.176486,0.214463,0.267520,0.225157,0.281558,0.446491,0.284306,0.302065,0.324778,10,162,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104444,0.077778,0.050926,0.213651,0.304215,1.000000,0.450309,0.485005,0.479625,0.135173,0.158704,0.208932,0.170016,0.207885,0.387828,0.187654,0.203533,0.232032,10,163,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103704,0.095185,0.048611,0.178930,0.364444,1.000000,0.439815,0.462397,0.520067,0.107737,0.150605,0.193436,0.145762,0.219067,0.377538,0.183580,0.208605,0.235140,10,164,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127642,0.110976,0.053862,0.211924,0.405330,1.000000,0.396003,0.449804,0.511037,0.121409,0.163655,0.207550,0.168132,0.243503,0.392752,0.204946,0.234019,0.253598,10,165,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.090071,0.087234,0.049734,0.148311,0.346648,1.000000,0.415780,0.440079,0.507410,0.093276,0.135294,0.182582,0.123556,0.200385,0.367238,0.149291,0.178611,0.203577,10,166,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102381,0.095635,0.050794,0.209175,0.424566,1.000000,0.389881,0.452019,0.569386,0.093609,0.138161,0.186583,0.138622,0.218787,0.373120,0.149603,0.174535,0.200663,10,167,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119380,0.086434,0.045155,0.308970,0.424142,1.000000,0.407946,0.506810,0.574297,0.137932,0.163291,0.205385,0.193085,0.237639,0.385732,0.184238,0.198265,0.225235,10,168,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111966,0.090598,0.053205,0.204027,0.351889,1.000000,0.468661,0.492776,0.524184,0.150751,0.184197,0.235799,0.185482,0.245405,0.418648,0.232835,0.259261,0.285064,10,169,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115000,0.105833,0.051771,0.222650,0.417869,1.000000,0.466319,0.480568,0.491283,0.156070,0.202561,0.241427,0.194485,0.272010,0.415720,0.240625,0.267958,0.287363,10,170,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110145,0.093841,0.047917,0.221436,0.410228,1.000000,0.386775,0.463919,0.559400,0.117765,0.157434,0.201138,0.161462,0.232676,0.383227,0.182307,0.207734,0.231403,10,171,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.122222,0.103175,0.050794,0.290939,0.442196,1.000000,0.473214,0.503381,0.524590,0.185767,0.225621,0.262752,0.232095,0.294786,0.434137,0.263558,0.283710,0.302968,10,172,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107937,0.094841,0.053571,0.213878,0.393290,1.000000,0.451720,0.463435,0.501884,0.142086,0.178379,0.225199,0.179137,0.247158,0.405888,0.212302,0.240681,0.261799,10,173,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125439,0.097807,0.053399,0.248624,0.363956,1.000000,0.434211,0.516417,0.487698,0.144957,0.178532,0.224350,0.189721,0.237474,0.398246,0.215936,0.230902,0.256005,10,174,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.141270,0.103571,0.054563,0.264824,0.360421,1.000000,0.400132,0.518046,0.508101,0.176872,0.209026,0.253867,0.227524,0.270647,0.433681,0.285119,0.292805,0.317045,10,175,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117054,0.089922,0.047771,0.285539,0.426504,1.000000,0.446059,0.514727,0.519629,0.151298,0.183465,0.221869,0.201015,0.256178,0.400398,0.214341,0.235074,0.256747,10,176,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105691,0.096341,0.052541,0.175113,0.360027,1.000000,0.398035,0.446025,0.500567,0.093435,0.136818,0.184127,0.130430,0.205111,0.369557,0.148171,0.177584,0.202702,10,177,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113492,0.093651,0.052183,0.222015,0.352496,1.000000,0.459325,0.471183,0.539341,0.139204,0.170198,0.220795,0.177734,0.232349,0.401939,0.201190,0.223356,0.251130,10,178,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.128070,0.103070,0.052083,0.235380,0.401316,1.000000,0.406798,0.501897,0.512705,0.143397,0.182169,0.224316,0.193327,0.258712,0.410352,0.247222,0.265333,0.288896,10,179,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125203,0.106504,0.056911,0.210264,0.335549,1.000000,0.397696,0.508241,0.474195,0.143457,0.186069,0.235971,0.185483,0.243409,0.411305,0.243970,0.256761,0.280678,10,180,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106061,0.082576,0.046023,0.225893,0.366546,1.000000,0.365846,0.476284,0.554587,0.122245,0.151094,0.198053,0.165340,0.218504,0.381143,0.184280,0.200143,0.229148,10,181,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100000,0.092045,0.048674,0.191709,0.346843,1.000000,0.411301,0.469562,0.523182,0.106105,0.145676,0.191393,0.146060,0.210719,0.374470,0.169949,0.192669,0.218913,10,182,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112121,0.085606,0.049432,0.214520,0.337157,1.000000,0.416035,0.487637,0.484881,0.136164,0.164295,0.208101,0.171089,0.220023,0.385128,0.189078,0.206800,0.231664,10,183,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.099275,0.086957,0.054257,0.155295,0.272978,1.000000,0.355072,0.449674,0.473642,0.069098,0.103027,0.157583,0.111858,0.162544,0.351814,0.144746,0.161013,0.189748,10,184,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.108889,0.090370,0.050278,0.209136,0.363457,1.000000,0.449383,0.489506,0.466470,0.136049,0.171445,0.211565,0.174727,0.235452,0.391369,0.216914,0.236202,0.258914,10,185,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113333,0.090000,0.051481,0.225556,0.348025,1.000000,0.389198,0.472648,0.477730,0.115159,0.147515,0.192240,0.162785,0.214760,0.379932,0.193025,0.212243,0.235953,10,186,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.101626,0.078049,0.046341,0.227497,0.368709,1.000000,0.433604,0.470714,0.544718,0.139222,0.164989,0.211276,0.174636,0.227341,0.393120,0.191599,0.211821,0.242411,10,187,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.144715,0.119106,0.057622,0.288031,0.453930,1.000000,0.347561,0.475586,0.561246,0.132886,0.177972,0.222804,0.199711,0.267358,0.414677,0.234756,0.251957,0.271836,10,188,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.138333,0.090417,0.045417,0.334276,0.426091,1.000000,0.434722,0.550033,0.544238,0.221811,0.241883,0.280894,0.272185,0.309837,0.451476,0.312500,0.326199,0.346541,10,189,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117037,0.080370,0.056296,0.190617,0.252531,1.000000,0.368519,0.494992,0.457506,0.128772,0.147959,0.203456,0.167469,0.196284,0.391780,0.212284,0.222022,0.252118,10,190,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102273,0.081061,0.048674,0.179335,0.280664,1.000000,0.406881,0.463436,0.484157,0.088047,0.113495,0.164245,0.127259,0.170436,0.351086,0.141351,0.161867,0.189684,10,191,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
